locus_tag	ftype	gene	EC_number	product
GCA_001911775_00770	CDS	sfp	2.7.8.-	4'-phosphopantetheinyl transferase sfp
GCA_001911775_00771	CDS	nikA		Nickel-binding periplasmic protein
GCA_001911775_00772	CDS	nikB		Nickel transport system permease protein NikB
GCA_001911775_00773	CDS	nikC		Nickel transport system permease protein NikC
GCA_001911775_00774	CDS	nikD	3.6.3.24	Nickel import ATP-binding protein NikD
GCA_001911775_00775	CDS	nikE	3.6.3.24	Nickel import ATP-binding protein NikE
GCA_001911775_00776	CDS	nikR		Nickel-responsive regulator
GCA_001911775_00777	CDS	mngR_2		Mannosyl-D-glycerate transport/metabolism system repressor MngR
GCA_001911775_00778	CDS	manR_1		Transcriptional regulator ManR
GCA_001911775_00779	CDS	gatB_1	2.7.1.200	PTS system galactitol-specific EIIB component
GCA_001911775_00780	CDS	gatC_1		PTS system galactitol-specific EIIC component
GCA_001911775_00781	CDS	xylB_1	2.7.1.17	Xylulose kinase
GCA_001911775_00782	CDS	ptsH_1	2.7.11.-	Phosphocarrier protein HPr
GCA_001911775_00783	CDS	kbaY_1	4.1.2.40	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GCA_001911775_00784	CDS			hypothetical protein
GCA_001911775_00785	CDS			hypothetical protein
GCA_001911775_00786	CDS	yhhJ		Inner membrane transport permease YhhJ
GCA_001911775_00787	CDS	rbbA		Ribosome-associated ATPase
GCA_001911775_00788	CDS	emrK_1		putative multidrug resistance protein EmrK
GCA_001911775_00789	CDS			hypothetical protein
GCA_001911775_00790	CDS			hypothetical protein
GCA_001911775_00791	CDS			hypothetical protein
GCA_001911775_00792	CDS	yhiM		Inner membrane protein YhiM
GCA_001911775_00793	CDS		1.18.1.2	Ferredoxin--NADP reductase
GCA_001911775_00794	CDS	pitA_1		Low-affinity inorganic phosphate transporter 1
GCA_001911775_00795	CDS	uspB		Universal stress protein B
GCA_001911775_00796	CDS	uspA		Universal stress protein A
GCA_001911775_00797	CDS	dtpB		Dipeptide and tripeptide permease B
GCA_001911775_00798	CDS	rsmJ	2.1.1.242	Ribosomal RNA small subunit methyltransferase J
GCA_001911775_00799	CDS	prlC	3.4.24.70	Oligopeptidase A
GCA_001911775_00800	CDS	rlmJ	2.1.1.266	Ribosomal RNA large subunit methyltransferase J
GCA_001911775_00801	CDS	gor	1.8.1.7	Glutathione reductase
GCA_001911775_00802	CDS			hypothetical protein
GCA_001911775_00803	CDS	arsR2		Arsenic resistance transcriptional regulator ArsR2
GCA_001911775_00804	CDS	arsB		Arsenical pump membrane protein
GCA_001911775_00805	CDS	arsC_1	1.20.4.1	Arsenate reductase
GCA_001911775_00806	CDS	ygaV_1		putative HTH-type transcriptional regulator YgaV
GCA_001911775_00807	CDS			hypothetical protein
GCA_001911775_00808	CDS			hypothetical protein
GCA_001911775_00809	CDS	slp_1		Outer membrane protein slp
GCA_001911775_00810	CDS	dctR		HTH-type transcriptional regulator DctR
GCA_001911775_00811	CDS			hypothetical protein
GCA_001911775_00812	CDS	hdeB		Acid stress chaperone HdeB
GCA_001911775_00813	CDS	hdeA		Acid stress chaperone HdeA
GCA_001911775_00814	CDS			hypothetical protein
GCA_001911775_00815	CDS	gadE		Transcriptional regulator GadE
GCA_001911775_00816	CDS			hypothetical protein
GCA_001911775_00817	CDS	mdtE		Multidrug resistance protein MdtE
GCA_001911775_00818	CDS	mdtF		Multidrug resistance protein MdtF
GCA_001911775_00819	CDS			hypothetical protein
GCA_001911775_00820	CDS	gadW_1		HTH-type transcriptional regulator GadW
GCA_001911775_00821	CDS	gadX_1		HTH-type transcriptional regulator GadX
GCA_001911775_00822	CDS	gadB_2	4.1.1.15	Glutamate decarboxylase beta
GCA_001911775_00823	CDS			hypothetical protein
GCA_001911775_00824	CDS	ubiG_3	2.1.1.222	Ubiquinone biosynthesis O-methyltransferase
GCA_001911775_00825	CDS	gyrA	5.99.1.3	DNA gyrase subunit A
GCA_001911775_00826	CDS			hypothetical protein
GCA_001911775_00827	CDS			hypothetical protein
GCA_001911775_00828	CDS			hypothetical protein
GCA_001911775_00829	CDS			hypothetical protein
GCA_001911775_00830	CDS			hypothetical protein
GCA_001911775_00831	CDS	rcsC	2.7.13.3	Sensor histidine kinase RcsC
GCA_001911775_00832	CDS	rcsB		Transcriptional regulatory protein RcsB
GCA_001911775_00833	CDS	rcsD	2.7.2.-	Phosphotransferase RcsD
GCA_001911775_00834	CDS	ompC		Outer membrane protein C
GCA_001911775_00835	CDS	apbE	2.7.1.180	FAD:protein FMN transferase
GCA_001911775_00836	CDS	ada		Bifunctional transcriptional activator/DNA repair enzyme Ada
GCA_001911775_00837	CDS	alkB	1.14.11.33	Alpha-ketoglutarate-dependent dioxygenase AlkB
GCA_001911775_00838	CDS	yojI		ABC transporter ATP-binding/permease protein YojI
GCA_001911775_00839	CDS	mqo	1.1.5.4	Malate:quinone oxidoreductase
GCA_001911775_00840	CDS	eco		Ecotin
GCA_001911775_00841	CDS			hypothetical protein
GCA_001911775_00842	CDS			hypothetical protein
GCA_001911775_00843	CDS			hypothetical protein
GCA_001911775_00844	CDS	napA	1.7.99.4	Periplasmic nitrate reductase
GCA_001911775_00845	CDS			hypothetical protein
GCA_001911775_00846	CDS	yccM_1		Putative electron transport protein YccM
GCA_001911775_00847	CDS	napB		Periplasmic nitrate reductase, electron transfer subunit
GCA_001911775_00848	CDS	napC		Cytochrome c-type protein NapC
GCA_001911775_00849	CDS	ccmA	3.6.3.41	Cytochrome c biogenesis ATP-binding export protein CcmA
GCA_001911775_00850	CDS	ccmB		Heme exporter protein B
GCA_001911775_00851	CDS	ccmC		Heme exporter protein C
GCA_001911775_00852	CDS	ccmD		Heme exporter protein D
GCA_001911775_00853	CDS	ccmE		Cytochrome c-type biogenesis protein CcmE
GCA_001911775_00854	CDS	ccmF_1		Cytochrome c-type biogenesis protein CcmF
GCA_001911775_00855	CDS	dsbE		Thiol:disulfide interchange protein DsbE
GCA_001911775_00856	CDS	ccmH_1		Cytochrome c-type biogenesis protein CcmH
GCA_001911775_00857	CDS	narL_1		Nitrate/nitrite response regulator protein NarL
GCA_001911775_00858	CDS			putative autotransporter
GCA_001911775_00859	tRNA			tRNA-Pro(ggg)
GCA_001911775_00860	CDS	yejM		Inner membrane protein YejM
GCA_001911775_00861	CDS			hypothetical protein
GCA_001911775_00862	CDS	yejK_1		Nucleoid-associated protein YejK
GCA_001911775_00863	CDS	rplY		50S ribosomal protein L25
GCA_001911775_00864	CDS	radD	3.6.4.12	Putative DNA repair helicase RadD
GCA_001911775_00865	CDS	rsuA	5.4.99.19	Ribosomal small subunit pseudouridine synthase A
GCA_001911775_00866	CDS	bcr		Bicyclomycin resistance protein
GCA_001911775_00867	CDS			hypothetical protein
GCA_001911775_00868	CDS	gsiA_1	3.6.3.-	Glutathione import ATP-binding protein GsiA
GCA_001911775_00869	CDS	yejE		Inner membrane ABC transporter permease protein YejE
GCA_001911775_00870	CDS	yejB		Inner membrane ABC transporter permease protein YejB
GCA_001911775_00871	CDS	appA_1		Oligopeptide-binding protein AppA
GCA_001911775_00872	CDS	adrB_1	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase AdrB
GCA_001911775_00873	CDS	mepS_1	3.4.-.-	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
GCA_001911775_00874	CDS	lpxT	2.7.4.29	Lipid A 1-diphosphate synthase
GCA_001911775_00875	CDS	yeiR	3.6.-.-	Zinc-binding GTPase YeiR
GCA_001911775_00876	CDS	por_2	1.1.1.-	Polyol:NADP oxidoreductase
GCA_001911775_00877	CDS	yeiP		Elongation factor P-like protein
GCA_001911775_00878	CDS			hypothetical protein
GCA_001911775_00879	CDS	setB		Sugar efflux transporter B
GCA_001911775_00880	CDS	fruB		Multiphosphoryl transfer protein
GCA_001911775_00881	CDS	lacC	2.7.1.144	Tagatose-6-phosphate kinase
GCA_001911775_00882	CDS	fruA_1		PTS system fructose-specific EIIB'BC component
GCA_001911775_00883	CDS	psuK_1	2.7.1.83	Pseudouridine kinase
GCA_001911775_00884	CDS	psuG	4.2.1.70	Pseudouridine-5'-phosphate glycosidase
GCA_001911775_00885	CDS	psuT		Putative pseudouridine transporter
GCA_001911775_00886	CDS	yeiL		Regulatory protein YeiL
GCA_001911775_00887	CDS	rihB	3.2.2.8	Pyrimidine-specific ribonucleoside hydrolase RihB
GCA_001911775_00888	CDS	nupX		Putative nucleoside permease NupX
GCA_001911775_00889	CDS	psuK_2	2.7.1.83	Pseudouridine kinase
GCA_001911775_00890	CDS	nfo	3.1.21.2	Endonuclease 4
GCA_001911775_00891	CDS			hypothetical protein
GCA_001911775_00892	CDS	cysL		HTH-type transcriptional regulator CysL
GCA_001911775_00893	CDS	lysP		Lysine-specific permease
GCA_001911775_00894	CDS	cirA		Colicin I receptor
GCA_001911775_00895	CDS	yeiG	3.1.2.12	S-formylglutathione hydrolase YeiG
GCA_001911775_00896	CDS	folE	3.5.4.16	GTP cyclohydrolase 1
GCA_001911775_00897	CDS			hypothetical protein
GCA_001911775_00898	CDS	galS		HTH-type transcriptional regulator GalS
GCA_001911775_00899	CDS	mglB		D-galactose-binding periplasmic protein
GCA_001911775_00900	CDS	mglA_2	3.6.3.17	Galactose/methyl galactoside import ATP-binding protein MglA
GCA_001911775_00901	CDS	mglC		Galactoside transport system permease protein MglC
GCA_001911775_00902	CDS	preA	1.3.1.1	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
GCA_001911775_00903	CDS	preT	1.3.1.1	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
GCA_001911775_00904	CDS			hypothetical protein
GCA_001911775_00905	CDS			hypothetical protein
GCA_001911775_00906	CDS	cdd	3.5.4.5	Cytidine deaminase
GCA_001911775_00907	CDS	yohK		Inner membrane protein YohK
GCA_001911775_00908	CDS	cidA		Holin-like protein CidA
GCA_001911775_00909	CDS	gbpR		HTH-type transcriptional regulator GbpR
GCA_001911775_00910	CDS	mhbT		3-hydroxybenzoate transporter MhbT
GCA_001911775_00911	CDS	sdgD	1.13.11.4	Gentisate 1,2-dioxygenase
GCA_001911775_00912	CDS	nagK_1	3.7.1.20	Fumarylpyruvate hydrolase
GCA_001911775_00913	CDS	nagL	5.2.1.4	Maleylpyruvate isomerase
GCA_001911775_00914	CDS	mhbM	1.14.13.24	3-hydroxybenzoate 6-hydroxylase
GCA_001911775_00915	CDS	dusC	1.3.1.-	tRNA-dihydrouridine(16) synthase
GCA_001911775_00916	CDS	srpC		Solvent efflux pump outer membrane protein SrpC
GCA_001911775_00917	CDS	fabG_1	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
GCA_001911775_00918	CDS	yohD		Inner membrane protein YohD
GCA_001911775_00919	CDS	yohC		Inner membrane protein YohC
GCA_001911775_00920	CDS	pbpG	3.4.21.-	D-alanyl-D-alanine endopeptidase
GCA_001911775_00921	CDS	dld	1.1.1.28	D-lactate dehydrogenase
GCA_001911775_00922	CDS		3.2.1.21	Beta-glucosidase BoGH3B
GCA_001911775_00923	CDS	yehZ		Glycine betaine-binding protein YehZ
GCA_001911775_00924	CDS	yehY		Glycine betaine uptake system permease protein YehY
GCA_001911775_00925	CDS	yehX	3.6.3.-	Glycine betaine uptake system ATP-binding protein YehX
GCA_001911775_00926	CDS	yehW		Glycine betaine uptake system permease protein YehW
GCA_001911775_00927	CDS			hypothetical protein
GCA_001911775_00928	CDS	mlrA		HTH-type transcriptional regulator MlrA
GCA_001911775_00929	CDS	yehU	2.7.13.3	Sensor histidine kinase YehU
GCA_001911775_00930	CDS	yehT		Transcriptional regulatory protein YehT
GCA_001911775_00931	CDS			hypothetical protein
GCA_001911775_00932	CDS	yehR		putative lipoprotein YehR
GCA_001911775_00933	CDS			hypothetical protein
GCA_001911775_00934	CDS			hypothetical protein
GCA_001911775_00935	CDS			hypothetical protein
GCA_001911775_00936	CDS			hypothetical protein
GCA_001911775_00937	CDS			hypothetical protein
GCA_001911775_00938	CDS			hypothetical protein
GCA_001911775_00939	CDS			hypothetical protein
GCA_001911775_00940	CDS	metG	6.1.1.10	Methionine--tRNA ligase
GCA_001911775_00941	CDS	apbC		Iron-sulfur cluster carrier protein
GCA_001911775_00942	CDS			hypothetical protein
GCA_001911775_00943	CDS	yehD		putative fimbrial-like protein YehD
GCA_001911775_00944	CDS	yehC		putative fimbrial chaperone YehC
GCA_001911775_00945	CDS	yehB_1		Outer membrane usher protein YehB
GCA_001911775_00946	CDS	yehA		putative fimbrial-like protein YehA
GCA_001911775_00947	CDS	rcnB		Nickel/cobalt homeostasis protein RcnB
GCA_001911775_00948	CDS	rcnA		Nickel/cobalt efflux system RcnA
GCA_001911775_00949	CDS	rcnR		Transcriptional repressor RcnR
GCA_001911775_00950	CDS			hypothetical protein
GCA_001911775_00951	CDS			hypothetical protein
GCA_001911775_00952	CDS	xerC_4		Tyrosine recombinase XerC
GCA_001911775_00953	CDS			hypothetical protein
GCA_001911775_00954	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
GCA_001911775_00955	CDS	thiD	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GCA_001911775_00956	CDS	acm	3.2.1.17	Lysozyme M1
GCA_001911775_00957	CDS			hypothetical protein
GCA_001911775_00958	CDS	yvoA		HTH-type transcriptional repressor YvoA
GCA_001911775_00959	CDS	kdgK_1	2.7.1.45	2-dehydro-3-deoxygluconokinase
GCA_001911775_00960	CDS			hypothetical protein
GCA_001911775_00961	CDS	yegT		Putative nucleoside transporter YegT
GCA_001911775_00962	CDS	fbaB	4.1.2.13	Fructose-bisphosphate aldolase class 1
GCA_001911775_00963	CDS	gatY	4.1.2.40	D-tagatose-1,6-bisphosphate aldolase subunit GatY
GCA_001911775_00964	CDS	gatZ		D-tagatose-1,6-bisphosphate aldolase subunit GatZ
GCA_001911775_00965	CDS	gatA	2.7.1.200	PTS system galactitol-specific EIIA component
GCA_001911775_00966	CDS	gatB_2	2.7.1.200	PTS system galactitol-specific EIIB component
GCA_001911775_00967	CDS	gatC_2		PTS system galactitol-specific EIIC component
GCA_001911775_00968	CDS	gatD	1.1.1.251	Galactitol-1-phosphate 5-dehydrogenase
GCA_001911775_00969	CDS	srlR_1		Glucitol operon repressor
GCA_001911775_00970	CDS	yegS	2.7.1.-	Lipid kinase YegS
GCA_001911775_00971	CDS			hypothetical protein
GCA_001911775_00972	CDS	ydcP_1	3.4.-.-	putative protease YdcP
GCA_001911775_00973	CDS	parE1		Toxin ParE1
GCA_001911775_00974	CDS	parD1		Antitoxin ParD1
GCA_001911775_00975	CDS			hypothetical protein
GCA_001911775_00976	CDS	baeR		Transcriptional regulatory protein BaeR
GCA_001911775_00977	CDS	baeS	2.7.13.3	Signal transduction histidine-protein kinase BaeS
GCA_001911775_00978	CDS	mdtD		Putative multidrug resistance protein MdtD
GCA_001911775_00979	CDS	mdtC		Multidrug resistance protein MdtC
GCA_001911775_00980	CDS	mdtB		Multidrug resistance protein MdtB
GCA_001911775_00981	CDS	mdtA		Multidrug resistance protein MdtA
GCA_001911775_00982	CDS			hypothetical protein
GCA_001911775_00983	CDS			hypothetical protein
GCA_001911775_00984	CDS			hypothetical protein
GCA_001911775_00985	CDS	dnaK_1		Chaperone protein DnaK
GCA_001911775_00986	CDS	alkA	3.2.2.21	DNA-3-methyladenine glycosylase 2
GCA_001911775_00987	CDS	yegE	2.7.7.65	putative diguanylate cyclase YegE
GCA_001911775_00988	CDS	udk	2.7.1.48	Uridine kinase
GCA_001911775_00989	CDS	dcd	3.5.4.13	dCTP deaminase
GCA_001911775_00990	CDS			hypothetical protein
GCA_001911775_00991	CDS	corC_1		Magnesium and cobalt efflux protein CorC
GCA_001911775_00992	CDS			hypothetical protein
GCA_001911775_00993	CDS	wzb	3.1.3.48	Low molecular weight protein-tyrosine-phosphatase Wzb
GCA_001911775_00994	CDS	wzc	2.7.10.-	Tyrosine-protein kinase wzc
GCA_001911775_00995	CDS	wfgD	2.4.1.305	UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
GCA_001911775_00996	CDS	cysE_1	2.3.1.30	Serine acetyltransferase
GCA_001911775_00997	CDS			hypothetical protein
GCA_001911775_00998	CDS			hypothetical protein
GCA_001911775_00999	CDS		2.4.-.-	putative glycosyltransferase
GCA_001911775_01000	CDS	lacA_1	2.3.1.18	Galactoside O-acetyltransferase
GCA_001911775_01001	CDS	gmd_1	4.2.1.47	GDP-mannose 4,6-dehydratase
GCA_001911775_01002	CDS	fcl_1	1.1.1.271	GDP-L-fucose synthase
GCA_001911775_01003	CDS	gmm_1	3.6.1.-	GDP-mannose mannosyl hydrolase
GCA_001911775_01004	CDS	kanE	2.4.1.301	Alpha-D-kanosaminyltransferase
GCA_001911775_01005	CDS	manC1_1	2.7.7.13	Mannose-1-phosphate guanylyltransferase 1
GCA_001911775_01006	CDS	algC	5.4.2.2	Phosphomannomutase/phosphoglucomutase
GCA_001911775_01007	CDS	wcaJ	2.7.8.31	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
GCA_001911775_01008	CDS	wzxC		Lipopolysaccharide biosynthesis protein WzxC
GCA_001911775_01009	CDS			hypothetical protein
GCA_001911775_01010	CDS	pimB	2.4.1.57	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
GCA_001911775_01011	CDS			hypothetical protein
GCA_001911775_01012	CDS	galF	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase
GCA_001911775_01013	CDS			hypothetical protein
GCA_001911775_01014	CDS			hypothetical protein
GCA_001911775_01015	CDS			hypothetical protein
GCA_001911775_01016	CDS			hypothetical protein
GCA_001911775_01017	CDS			hypothetical protein
GCA_001911775_01018	CDS	gmd_2	4.2.1.47	GDP-mannose 4,6-dehydratase
GCA_001911775_01019	CDS	fcl_2	1.1.1.271	GDP-L-fucose synthase
GCA_001911775_01020	CDS	gmm_2	3.6.1.-	GDP-mannose mannosyl hydrolase
GCA_001911775_01021	CDS	manC1_2	2.7.7.13	Mannose-1-phosphate guanylyltransferase 1
GCA_001911775_01022	CDS		2.4.1.-	PGL/p-HBAD biosynthesis glycosyltransferase
GCA_001911775_01023	CDS	glmM_1	5.4.2.10	Phosphoglucosamine mutase
GCA_001911775_01024	CDS	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating
GCA_001911775_01025	CDS	ugd	1.1.1.22	UDP-glucose 6-dehydrogenase
GCA_001911775_01026	CDS	wbgU	5.1.3.7	UDP-N-acetylglucosamine 4-epimerase
GCA_001911775_01027	CDS	wzzB		Chain length determinant protein
GCA_001911775_01028	CDS	hisI	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase
GCA_001911775_01029	CDS	hisF	4.1.3.-	Imidazole glycerol phosphate synthase subunit HisF
GCA_001911775_01030	CDS	hisA	5.3.1.16	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GCA_001911775_01031	CDS	hisH	2.4.2.-	Imidazole glycerol phosphate synthase subunit HisH
GCA_001911775_01032	CDS	hisB		Histidine biosynthesis bifunctional protein HisB
GCA_001911775_01033	CDS	hisC	2.6.1.9	Histidinol-phosphate aminotransferase
GCA_001911775_01034	CDS	hisD	1.1.1.23	Histidinol dehydrogenase
GCA_001911775_01035	CDS	hisG	2.4.2.17	ATP phosphoribosyltransferase
GCA_001911775_01036	CDS	yefM		Antitoxin YefM
GCA_001911775_01037	CDS	yoeB	3.1.-.-	Toxin YoeB
GCA_001911775_01038	CDS			hypothetical protein
GCA_001911775_01039	CDS	yhaJ_1		HTH-type transcriptional regulator YhaJ
GCA_001911775_01040	CDS	plaP		Low-affinity putrescine importer PlaP
GCA_001911775_01041	CDS			hypothetical protein
GCA_001911775_01042	CDS			hypothetical protein
GCA_001911775_01043	CDS	sbcB	3.1.11.1	Exodeoxyribonuclease I
GCA_001911775_01044	CDS	dacD	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacD
GCA_001911775_01045	CDS	sbmC_1		DNA gyrase inhibitor
GCA_001911775_01046	CDS	yeeA		Inner membrane protein YeeA
GCA_001911775_01047	CDS			hypothetical protein
GCA_001911775_01048	CDS	pduV_1		Propanediol utilization protein PduV
GCA_001911775_01049	CDS			Insertion sequence IS5376 putative ATP-binding protein
GCA_001911775_01050	CDS	php_2		Phosphotriesterase homology protein
GCA_001911775_01051	CDS	cobU	2.7.1.156	Bifunctional adenosylcobalamin biosynthesis protein CobU
GCA_001911775_01052	CDS	cobS	2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase
GCA_001911775_01053	CDS	cobT	2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GCA_001911775_01054	CDS	erfK	2.-.-.-	putative L,D-transpeptidase ErfK/SrfK
GCA_001911775_01055	tRNA			tRNA-Asn(gtt)
GCA_001911775_01056	CDS	gltC_3		HTH-type transcriptional regulator GltC
GCA_001911775_01057	CDS	cbl		HTH-type transcriptional regulator cbl
GCA_001911775_01058	tRNA			tRNA-Asn(gtt)
GCA_001911775_01059	CDS	yeeO		putative FMN/FAD exporter YeeO
GCA_001911775_01060	tRNA			tRNA-Asn(gtt)
GCA_001911775_01061	CDS			putative transcriptional regulatory protein
GCA_001911775_01062	CDS	amn	3.2.2.4	AMP nucleosidase
GCA_001911775_01063	CDS	yhjE_1		Inner membrane metabolite transport protein YhjE
GCA_001911775_01064	CDS			hypothetical protein
GCA_001911775_01065	CDS			Invasin
GCA_001911775_01066	CDS			hypothetical protein
GCA_001911775_01067	CDS			hypothetical protein
GCA_001911775_01068	CDS	aidA-I		AIDA-I autotransporter
GCA_001911775_01069	CDS	nrdA	1.17.4.1	Ribonucleoside-diphosphate reductase 1 subunit alpha
GCA_001911775_01070	CDS	nrdB	1.17.4.1	Ribonucleoside-diphosphate reductase 1 subunit beta
GCA_001911775_01071	CDS	ascD	1.17.1.-	CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
GCA_001911775_01072	CDS			hypothetical protein
GCA_001911775_01073	CDS			hypothetical protein
GCA_001911775_01074	CDS	glpQ	3.1.4.46	Glycerophosphodiester phosphodiesterase, periplasmic
GCA_001911775_01075	CDS	glpT		Glycerol-3-phosphate transporter
GCA_001911775_01076	CDS	glpA	1.1.5.3	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
GCA_001911775_01077	CDS	glpB	1.1.5.3	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
GCA_001911775_01078	CDS	glpC		Anaerobic glycerol-3-phosphate dehydrogenase subunit C
GCA_001911775_01079	CDS			hypothetical protein
GCA_001911775_01080	CDS	rhmA	4.1.2.53	2-keto-3-deoxy-L-rhamnonate aldolase
GCA_001911775_01081	CDS	pncC_2	3.5.1.42	Nicotinamide-nucleotide amidohydrolase PncC
GCA_001911775_01082	CDS			hypothetical protein
GCA_001911775_01083	CDS	nudI	3.6.1.9	Nucleoside triphosphatase NudI
GCA_001911775_01084	CDS	ais	3.1.3.-	Lipopolysaccharide core heptose(II)-phosphate phosphatase
GCA_001911775_01085	CDS	arnB	2.6.1.87	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
GCA_001911775_01086	CDS	arnC	2.4.2.53	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GCA_001911775_01087	CDS	arnA		Bifunctional polymyxin resistance protein ArnA
GCA_001911775_01088	CDS	arnD	3.5.1.-	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
GCA_001911775_01089	CDS	arnT	2.4.2.43	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GCA_001911775_01090	CDS	arnE		putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
GCA_001911775_01091	CDS	arnF		putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
GCA_001911775_01092	CDS	pmrD		Signal transduction protein PmrD
GCA_001911775_01093	CDS	menE	6.2.1.26	2-succinylbenzoate--CoA ligase
GCA_001911775_01094	CDS	menC	4.2.1.113	o-succinylbenzoate synthase
GCA_001911775_01095	CDS	menB	4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase
GCA_001911775_01096	CDS	menH	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GCA_001911775_01097	CDS	menD	2.2.1.9	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GCA_001911775_01098	CDS	menF	5.4.4.2	Isochorismate synthase MenF
GCA_001911775_01099	CDS			hypothetical protein
GCA_001911775_01100	CDS		2.3.1.-	Acetyltransferase
GCA_001911775_01101	CDS	rbn	3.1.-.-	Ribonuclease BN
GCA_001911775_01102	CDS	elaD	3.4.22.-	Protease ElaD
GCA_001911775_01103	CDS			hypothetical protein
GCA_001911775_01104	CDS	nuoN	1.6.5.11	NADH-quinone oxidoreductase subunit N
GCA_001911775_01105	CDS	nuoM	1.6.5.11	NADH-quinone oxidoreductase subunit M
GCA_001911775_01106	CDS	nuoL	1.6.5.11	NADH-quinone oxidoreductase subunit L
GCA_001911775_01107	CDS	nuoK	1.6.5.11	NADH-quinone oxidoreductase subunit K
GCA_001911775_01108	CDS	nuoJ	1.6.5.11	NADH-quinone oxidoreductase subunit J
GCA_001911775_01109	CDS	nuoI_1	1.6.5.11	NADH-quinone oxidoreductase subunit I
GCA_001911775_01110	CDS	nuoH	1.6.5.11	NADH-quinone oxidoreductase subunit H
GCA_001911775_01111	CDS	nuoG	1.6.5.11	NADH-quinone oxidoreductase subunit G
GCA_001911775_01112	CDS	nuoF	1.6.5.11	NADH-quinone oxidoreductase subunit F
GCA_001911775_01113	CDS	nuoE	1.6.5.11	NADH-quinone oxidoreductase subunit E
GCA_001911775_01114	CDS	nuoC	1.6.5.11	NADH-quinone oxidoreductase subunit C/D
GCA_001911775_01115	CDS	nuoB	1.6.5.11	NADH-quinone oxidoreductase subunit B
GCA_001911775_01116	CDS	ndhC	1.6.5.-	NAD(P)H-quinone oxidoreductase subunit 3
GCA_001911775_01117	CDS			hypothetical protein
GCA_001911775_01118	CDS	gltC_4		HTH-type transcriptional regulator GltC
GCA_001911775_01119	CDS	alaA	2.6.1.2	Glutamate-pyruvate aminotransferase AlaA
GCA_001911775_01120	CDS	yfbR	3.1.3.89	5'-deoxynucleotidase YfbR
GCA_001911775_01121	CDS	sdcS		Sodium-dependent dicarboxylate transporter SdcS
GCA_001911775_01122	CDS	yfbT	3.1.3.23	Sugar phosphatase YfbT
GCA_001911775_01123	CDS			hypothetical protein
GCA_001911775_01124	CDS			hypothetical protein
GCA_001911775_01125	CDS	ackA	2.7.2.1	Acetate kinase
GCA_001911775_01126	CDS	pta	2.3.1.8	Phosphate acetyltransferase
GCA_001911775_01127	CDS			hypothetical protein
GCA_001911775_01128	CDS	yfcD	3.6.-.-	putative Nudix hydrolase YfcD
GCA_001911775_01129	CDS	yfcE	3.1.4.-	Phosphodiesterase YfcE
GCA_001911775_01130	CDS	yfcF	2.5.1.18	Glutathione S-transferase YfcF
GCA_001911775_01131	CDS	yfcG	1.8.4.-	Disulfide-bond oxidoreductase YfcG
GCA_001911775_01132	CDS	folX	5.1.99.-	Dihydroneopterin triphosphate 2'-epimerase
GCA_001911775_01133	CDS			Epimerase family protein
GCA_001911775_01134	CDS			hypothetical protein
GCA_001911775_01135	CDS	hisP		Histidine transport ATP-binding protein HisP
GCA_001911775_01136	CDS	hisM		Histidine transport system permease protein HisM
GCA_001911775_01137	CDS	hisQ		Histidine transport system permease protein HisQ
