locus_tag	ftype	gene	EC_number	product
GCA_001891995_01356	CDS	garD	4.2.1.42	Galactarate dehydratase (L-threo-forming)
GCA_001891995_01357	CDS	prlF		Antitoxin PrlF
GCA_001891995_01358	CDS	yhaV	3.1.-.-	Toxin YhaV
GCA_001891995_01359	CDS	srlR_4		Glucitol operon repressor
GCA_001891995_01360	CDS	kbaZ		D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
GCA_001891995_01361	CDS	levE	2.7.1.202	PTS system fructose-specific EIIB component
GCA_001891995_01362	CDS	agaC_1		N-acetylgalactosamine permease IIC component 1
GCA_001891995_01363	CDS	manZ_1		PTS system mannose-specific EIID component
GCA_001891995_01364	CDS	manX_1	2.7.1.191	PTS system mannose-specific EIIAB component
GCA_001891995_01365	CDS	nagA_1	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase
GCA_001891995_01366	CDS	agaS	5.3.1.-	Putative tagatose-6-phosphate ketose/aldose isomerase
GCA_001891995_01367	CDS	kbaY	4.1.2.40	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GCA_001891995_01368	CDS	sorB	2.7.1.206	PTS system sorbose-specific EIIB component
GCA_001891995_01369	CDS	agaC_2		N-acetylgalactosamine permease IIC component 1
GCA_001891995_01370	CDS	manZ_2		PTS system mannose-specific EIID component
GCA_001891995_01371	CDS	nagB_2	3.5.99.6	Glucosamine-6-phosphate deaminase 1
GCA_001891995_01372	CDS	yraH		putative fimbrial-like protein YraH
GCA_001891995_01373	CDS	yraI		putative fimbrial chaperone YraI
GCA_001891995_01374	CDS	yraJ		Outer membrane usher protein YraJ
GCA_001891995_01375	CDS	yraK		putative fimbrial-like protein YraK
GCA_001891995_01376	CDS	rsmI	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
GCA_001891995_01377	CDS	lpoA		Penicillin-binding protein activator LpoA
GCA_001891995_01378	CDS			hypothetical protein
GCA_001891995_01379	CDS	diaA		DnaA initiator-associating protein DiaA
GCA_001891995_01380	CDS	osmY_1		Osmotically-inducible protein Y
GCA_001891995_01381	CDS			Putative two-component membrane permease complex subunit SMU_747c
GCA_001891995_01382	CDS			hypothetical protein
GCA_001891995_01383	CDS	yfkM	3.2.-.-	General stress protein 18
GCA_001891995_01384	CDS			hypothetical protein
GCA_001891995_01385	CDS			hypothetical protein
GCA_001891995_01386	CDS			hypothetical protein
GCA_001891995_01387	CDS			hypothetical protein
GCA_001891995_01388	CDS	yhbU	3.4.-.-	putative protease YhbU
GCA_001891995_01389	CDS			hypothetical protein
GCA_001891995_01390	CDS	limB	1.14.13.107	Limonene 1,2-monooxygenase
GCA_001891995_01391	CDS	ampC_1	3.5.2.6	Beta-lactamase
GCA_001891995_01392	CDS	blc_1		Outer membrane lipoprotein Blc
GCA_001891995_01393	CDS			hypothetical protein
GCA_001891995_01394	CDS			hypothetical protein
GCA_001891995_01395	CDS			hypothetical protein
GCA_001891995_01396	CDS			hypothetical protein
GCA_001891995_01397	CDS			hypothetical protein
GCA_001891995_01398	CDS			hypothetical protein
GCA_001891995_01399	CDS			hypothetical protein
GCA_001891995_01400	CDS	xerD_3		Tyrosine recombinase XerD
GCA_001891995_01401	CDS			hypothetical protein
GCA_001891995_01402	CDS			hypothetical protein
GCA_001891995_01403	CDS	parM_2		Plasmid segregation protein ParM
GCA_001891995_01404	CDS			hypothetical protein
GCA_001891995_01405	CDS	dinB1_1	2.7.7.7	DNA polymerase IV 1
GCA_001891995_01406	CDS	lexA_1	3.4.21.88	LexA repressor
GCA_001891995_01407	CDS			hypothetical protein
GCA_001891995_01408	CDS			hypothetical protein
GCA_001891995_01409	CDS	yhdJ_1	2.1.1.72	DNA adenine methyltransferase YhdJ
GCA_001891995_01410	CDS			hypothetical protein
GCA_001891995_01411	CDS			hypothetical protein
GCA_001891995_01412	CDS			hypothetical protein
GCA_001891995_01413	CDS	klcA_1		Antirestriction protein KlcA
GCA_001891995_01414	CDS			hypothetical protein
GCA_001891995_01415	CDS			hypothetical protein
GCA_001891995_01416	CDS	ssb_1		Plasmid-derived single-stranded DNA-binding protein
GCA_001891995_01417	CDS			hypothetical protein
GCA_001891995_01418	CDS	spo0C		Chromosome-partitioning protein Spo0J
GCA_001891995_01419	CDS			hypothetical protein
GCA_001891995_01420	CDS			hypothetical protein
GCA_001891995_01421	CDS			hypothetical protein
GCA_001891995_01422	CDS			hypothetical protein
GCA_001891995_01423	CDS			hypothetical protein
GCA_001891995_01424	CDS			hypothetical protein
GCA_001891995_01425	CDS			hypothetical protein
GCA_001891995_01426	CDS			hypothetical protein
GCA_001891995_01427	CDS			hypothetical protein
GCA_001891995_01428	CDS			hypothetical protein
GCA_001891995_01429	CDS			hypothetical protein
GCA_001891995_01430	CDS			hypothetical protein
GCA_001891995_01431	CDS			hypothetical protein
GCA_001891995_01432	CDS			hypothetical protein
GCA_001891995_01433	CDS			hypothetical protein
GCA_001891995_01434	CDS			hypothetical protein
GCA_001891995_01435	CDS			hypothetical protein
GCA_001891995_01436	CDS			hypothetical protein
GCA_001891995_01437	CDS			hypothetical protein
GCA_001891995_01438	CDS			hypothetical protein
GCA_001891995_01439	CDS			hypothetical protein
GCA_001891995_01440	CDS			hypothetical protein
GCA_001891995_01441	CDS			hypothetical protein
GCA_001891995_01442	CDS			hypothetical protein
GCA_001891995_01443	CDS			hypothetical protein
GCA_001891995_01444	CDS			hypothetical protein
GCA_001891995_01445	CDS			hypothetical protein
GCA_001891995_01446	CDS			hypothetical protein
GCA_001891995_01447	CDS			hypothetical protein
GCA_001891995_01448	CDS			hypothetical protein
GCA_001891995_01449	CDS			hypothetical protein
GCA_001891995_01450	CDS			hypothetical protein
GCA_001891995_01451	CDS			hypothetical protein
GCA_001891995_01452	CDS			hypothetical protein
GCA_001891995_01453	CDS			hypothetical protein
GCA_001891995_01454	CDS	traC_3	2.7.7.-	DNA primase TraC
GCA_001891995_01455	CDS	pld	3.1.4.4	Phospholipase D
GCA_001891995_01456	CDS			hypothetical protein
GCA_001891995_01457	CDS	pilT_2		Twitching mobility protein
GCA_001891995_01458	CDS			hypothetical protein
GCA_001891995_01459	CDS			hypothetical protein
GCA_001891995_01460	CDS	ais_2	3.1.3.-	Lipopolysaccharide core heptose(II)-phosphate phosphatase
GCA_001891995_01461	CDS			hypothetical protein
GCA_001891995_01462	CDS			hypothetical protein
GCA_001891995_01463	CDS	xerC_2		Tyrosine recombinase XerC
GCA_001891995_01464	CDS	ydjE_1		Inner membrane metabolite transport protein YdjE
GCA_001891995_01465	CDS	glpR_2		Glycerol-3-phosphate regulon repressor
GCA_001891995_01466	CDS	yhdN_2	1.1.1.-	General stress protein 69
GCA_001891995_01467	CDS	ydjH	2.7.1.-	putative sugar kinase YdjH
GCA_001891995_01468	CDS	fbaA_2	4.1.2.13	putative fructose-bisphosphate aldolase
GCA_001891995_01469	CDS	gutB_1	1.1.1.14	Sorbitol dehydrogenase
GCA_001891995_01470	CDS	ydjE_2		Inner membrane metabolite transport protein YdjE
GCA_001891995_01471	CDS		1.1.1.301	D-arabitol-phosphate dehydrogenase
GCA_001891995_01472	CDS			hypothetical protein
GCA_001891995_01473	CDS	msrB	1.8.4.12	Peptide methionine sulfoxide reductase MsrB
GCA_001891995_01474	CDS	gapA	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase A
GCA_001891995_01475	CDS	yeaD	5.1.3.15	Putative glucose-6-phosphate 1-epimerase
GCA_001891995_01476	CDS	yvgN	1.1.1.-	Glyoxal reductase
GCA_001891995_01477	CDS	mipA_1		MltA-interacting protein
GCA_001891995_01478	CDS			hypothetical protein
GCA_001891995_01479	CDS			hypothetical protein
GCA_001891995_01480	CDS	yeaI		Inner membrane protein YeaI
GCA_001891995_01481	CDS	yeaJ_1	2.7.7.65	Putative diguanylate cyclase YeaJ
GCA_001891995_01482	CDS	yeaJ_2	2.7.7.65	Putative diguanylate cyclase YeaJ
GCA_001891995_01483	CDS	proS_1	6.1.1.15	Proline--tRNA ligase
GCA_001891995_01484	CDS			hypothetical protein
GCA_001891995_01485	CDS	nimR		HTH-type transcriptional regulator NimR
GCA_001891995_01486	CDS	nimT		2-nitroimidazole transporter
GCA_001891995_01487	CDS			hypothetical protein
GCA_001891995_01488	CDS			hypothetical protein
GCA_001891995_01489	CDS	yeaP	2.7.7.65	putative diguanylate cyclase YeaP
GCA_001891995_01490	CDS			hypothetical protein
GCA_001891995_01491	CDS			hypothetical protein
GCA_001891995_01492	CDS			hypothetical protein
GCA_001891995_01493	CDS	tehB_1	2.1.1.-	putative S-adenosyl-L-methionine-dependent methyltransferase TehB
GCA_001891995_01494	CDS	leuE		Leucine efflux protein
GCA_001891995_01495	CDS	dmlR_3		HTH-type transcriptional regulator DmlR
GCA_001891995_01496	CDS	dmlA	1.1.1.83	D-malate dehydrogenase [decarboxylating]
GCA_001891995_01497	CDS	caiT_1		L-carnitine/gamma-butyrobetaine antiporter
GCA_001891995_01498	CDS	antA	1.14.12.1	Anthranilate 1,2-dioxygenase large subunit
GCA_001891995_01499	CDS	pht2	1.14.12.7	Phthalate 4,5-dioxygenase oxygenase reductase subunit
GCA_001891995_01500	CDS	rnd	3.1.13.5	Ribonuclease D
GCA_001891995_01501	CDS	fadD	6.2.1.3	Long-chain-fatty-acid--CoA ligase
GCA_001891995_01502	CDS	slp_1		Outer membrane protein slp
GCA_001891995_01503	CDS	tsaB		tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GCA_001891995_01504	CDS	dinG_1	3.6.4.12	putative ATP-dependent helicase DinG 
GCA_001891995_01505	CDS	yabJ	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
GCA_001891995_01506	CDS			hypothetical protein
GCA_001891995_01507	CDS			hypothetical protein
GCA_001891995_01508	CDS	pabB	2.6.1.85	Aminodeoxychorismate synthase component 1
GCA_001891995_01509	CDS	nudL	3.6.1.-	putative Nudix hydrolase NudL
GCA_001891995_01510	CDS	sdaA	4.3.1.17	L-serine dehydratase 1
GCA_001891995_01511	CDS	adrB_2	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase AdrB
GCA_001891995_01512	CDS	corC_2		Magnesium and cobalt efflux protein CorC
GCA_001891995_01513	CDS			hypothetical protein
GCA_001891995_01514	CDS	manX_2	2.7.1.191	PTS system mannose-specific EIIAB component
GCA_001891995_01515	CDS	manY		PTS system mannose-specific EIIC component
GCA_001891995_01516	CDS	manZ_3		PTS system mannose-specific EIID component
GCA_001891995_01517	CDS			hypothetical protein
GCA_001891995_01518	CDS	mntP		putative manganese efflux pump MntP
GCA_001891995_01519	CDS	rlmA	2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase
GCA_001891995_01520	CDS	cspC		Cold shock-like protein CspC
GCA_001891995_01521	CDS			hypothetical protein
GCA_001891995_01522	CDS			hypothetical protein
GCA_001891995_01523	CDS	kdgR		Transcriptional regulator KdgR
GCA_001891995_01524	CDS	ribZ		Riboflavin transporter RibZ
GCA_001891995_01525	CDS	htpX	3.4.24.-	Protease HtpX
GCA_001891995_01526	CDS	prc	3.4.21.102	Tail-specific protease
GCA_001891995_01527	CDS	proQ_1		RNA chaperone ProQ
GCA_001891995_01528	CDS	msrC	1.8.4.14	Free methionine-R-sulfoxide reductase
GCA_001891995_01529	CDS	yebS		Inner membrane protein YebS
GCA_001891995_01530	CDS	pqiB_1		Paraquat-inducible protein B
GCA_001891995_01531	CDS	rsmF	2.1.1.178	Ribosomal RNA small subunit methyltransferase F
GCA_001891995_01532	CDS			hypothetical protein
GCA_001891995_01533	CDS			hypothetical protein
GCA_001891995_01534	CDS	pphA	3.1.3.16	Serine/threonine-protein phosphatase 1
GCA_001891995_01535	CDS			hypothetical protein
GCA_001891995_01536	CDS	yebZ		Inner membrane protein YebZ
GCA_001891995_01537	CDS	pcoC		Copper resistance protein C
GCA_001891995_01538	CDS	holE	2.7.7.7	DNA polymerase III subunit theta
GCA_001891995_01539	CDS			hypothetical protein
GCA_001891995_01540	CDS	exoX	3.1.11.-	Exodeoxyribonuclease 10
GCA_001891995_01541	CDS	ptrB	3.4.21.83	Protease 2
GCA_001891995_01542	CDS	yebE		Inner membrane protein YebE
GCA_001891995_01543	CDS			hypothetical protein
GCA_001891995_01544	CDS			hypothetical protein
GCA_001891995_01545	CDS	yebF		Protein YebF
GCA_001891995_01546	CDS			hypothetical protein
GCA_001891995_01547	CDS	purT	2.1.2.-	Formate-dependent phosphoribosylglycinamide formyltransferase
GCA_001891995_01548	CDS	eda		KHG/KDPG aldolase
GCA_001891995_01549	CDS	edd	4.2.1.12	Phosphogluconate dehydratase
GCA_001891995_01550	CDS	zwf	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase
GCA_001891995_01551	CDS			hypothetical protein
GCA_001891995_01552	CDS	hexR		HTH-type transcriptional regulator HexR
GCA_001891995_01553	CDS	pykA	2.7.1.40	Pyruvate kinase II
GCA_001891995_01554	CDS	lpxM	2.3.1.243	Lipid A biosynthesis myristoyltransferase
GCA_001891995_01555	CDS	mepM	3.4.24.-	Murein DD-endopeptidase MepM
GCA_001891995_01556	CDS	znuA		High-affinity zinc uptake system protein ZnuA
GCA_001891995_01557	CDS	znuC	3.6.3.-	Zinc import ATP-binding protein ZnuC
GCA_001891995_01558	CDS	znuB		High-affinity zinc uptake system membrane protein ZnuB
GCA_001891995_01559	CDS	ruvB	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvB
GCA_001891995_01560	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
GCA_001891995_01561	CDS			hypothetical protein
GCA_001891995_01562	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
GCA_001891995_01563	CDS	yebC		putative transcriptional regulatory protein YebC
GCA_001891995_01564	CDS	nudB	3.6.1.67	Dihydroneopterin triphosphate diphosphatase
GCA_001891995_01565	CDS	aspS	6.1.1.12	Aspartate--tRNA ligase
GCA_001891995_01566	CDS	yecD	3.-.-.-	Isochorismatase family protein YecD
GCA_001891995_01567	CDS			hypothetical protein
GCA_001891995_01568	CDS	yecN		Inner membrane protein YecN
GCA_001891995_01569	CDS	cmoA	2.1.3.-	Carboxy-S-adenosyl-L-methionine synthase
GCA_001891995_01570	CDS	cmoB	2.5.1.-	tRNA U34 carboxymethyltransferase
GCA_001891995_01571	CDS	torZ	1.7.2.3	Trimethylamine-N-oxide reductase 2
GCA_001891995_01572	CDS	torY		Cytochrome c-type protein TorY
GCA_001891995_01573	CDS	cutC_1		Copper homeostasis protein CutC
GCA_001891995_01574	CDS			hypothetical protein
GCA_001891995_01575	CDS	argS	6.1.1.19	Arginine--tRNA ligase
GCA_001891995_01576	CDS			hypothetical protein
GCA_001891995_01577	CDS	flhE		Flagellar protein FlhE
GCA_001891995_01578	CDS	flhA_2		Flagellar biosynthesis protein FlhA
GCA_001891995_01579	CDS	flhB		Flagellar biosynthetic protein FlhB
GCA_001891995_01580	CDS			hypothetical protein
GCA_001891995_01581	CDS	cheY		Chemotaxis protein CheY
GCA_001891995_01582	CDS	cheB	3.1.1.61	Chemotaxis response regulator protein-glutamate methylesterase
GCA_001891995_01583	CDS	cheR	2.1.1.80	Chemotaxis protein methyltransferase
GCA_001891995_01584	CDS	tap		Methyl-accepting chemotaxis protein IV
GCA_001891995_01585	CDS	tar		Methyl-accepting chemotaxis protein II
GCA_001891995_01586	CDS	cheW		Chemotaxis protein CheW
GCA_001891995_01587	CDS	cheA	2.7.13.3	Chemotaxis protein CheA
GCA_001891995_01588	CDS	motB		Motility protein B
GCA_001891995_01589	CDS	motA		Motility protein A
GCA_001891995_01590	CDS	flhC		Flagellar transcriptional regulator FlhC
GCA_001891995_01591	CDS	flhD		Flagellar transcriptional regulator FlhD
GCA_001891995_01592	CDS	uspC		Universal stress protein C
GCA_001891995_01593	CDS	otsA	2.4.1.15	Trehalose-6-phosphate synthase
GCA_001891995_01594	CDS	otsB	3.1.3.12	Trehalose-6-phosphate phosphatase
GCA_001891995_01595	CDS	rbsC_3		Ribose import permease protein RbsC
GCA_001891995_01596	CDS	araG	3.6.3.17	Arabinose import ATP-binding protein AraG
GCA_001891995_01597	CDS	araF		L-arabinose-binding periplasmic protein
GCA_001891995_01598	CDS	ftnA_1	1.16.3.2	Bacterial non-heme ferritin
GCA_001891995_01599	CDS			hypothetical protein
GCA_001891995_01600	CDS			hypothetical protein
GCA_001891995_01601	CDS	ftnA_2	1.16.3.2	Bacterial non-heme ferritin
GCA_001891995_01602	CDS			hypothetical protein
GCA_001891995_01603	CDS	tyrP		Tyrosine-specific transport protein
GCA_001891995_01604	CDS			hypothetical protein
GCA_001891995_01605	CDS			hypothetical protein
GCA_001891995_01606	CDS			hypothetical protein
GCA_001891995_01607	CDS			hypothetical protein
GCA_001891995_01608	CDS			hypothetical protein
GCA_001891995_01609	CDS	hsdR_1	3.1.21.3	Type-1 restriction enzyme R protein
GCA_001891995_01610	CDS			hypothetical protein
GCA_001891995_01611	CDS			hypothetical protein
GCA_001891995_01612	CDS	hsdS_1		Type-1 restriction enzyme EcoKI specificity protein
GCA_001891995_01613	CDS		2.1.1.72	putative type I restriction enzymeP M protein
GCA_001891995_01614	CDS			hypothetical protein
GCA_001891995_01615	CDS			hypothetical protein
GCA_001891995_01616	CDS	xerC_3		Tyrosine recombinase XerC
GCA_001891995_01617	CDS			hypothetical protein
GCA_001891995_01618	CDS			hypothetical protein
GCA_001891995_01619	CDS			hypothetical protein
GCA_001891995_01620	CDS			hypothetical protein
GCA_001891995_01621	CDS			hypothetical protein
GCA_001891995_01622	CDS			hypothetical protein
GCA_001891995_01623	CDS	vgrG1_2	6.3.2.-	Actin cross-linking toxin VgrG1
GCA_001891995_01624	CDS			hypothetical protein
GCA_001891995_01625	CDS	rhsA	3.1.-.-	putative deoxyribonuclease RhsA
GCA_001891995_01626	CDS			hypothetical protein
GCA_001891995_01627	CDS			hypothetical protein
GCA_001891995_01628	CDS			hypothetical protein
GCA_001891995_01629	CDS			hypothetical protein
GCA_001891995_01630	CDS	nfrA_1		Bacteriophage adsorption protein A
GCA_001891995_01631	CDS	nfrA_2		Bacteriophage adsorption protein A
GCA_001891995_01632	CDS			hypothetical protein
GCA_001891995_01633	CDS	gadX_1		HTH-type transcriptional regulator GadX
GCA_001891995_01634	tRNA			tRNA-Arg(tct)
GCA_001891995_01635	CDS	bvgA_2		Virulence factors putative positive transcription regulator BvgA
GCA_001891995_01636	CDS	sfmF		putative fimbrial-like protein SfmF
GCA_001891995_01637	CDS	sfmH		putative fimbrial-like protein SfmH
GCA_001891995_01638	CDS	sfmD		Outer membrane usher protein SfmD
GCA_001891995_01639	CDS	sfmC		putative fimbrial chaperone SfmC
GCA_001891995_01640	CDS	sfmA		putative fimbrial-like protein SfmA
GCA_001891995_01641	CDS	folD		Bifunctional protein FolD protein
GCA_001891995_01642	CDS			hypothetical protein
GCA_001891995_01643	CDS	ybcI		Inner membrane protein YbcI
GCA_001891995_01644	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
GCA_001891995_01645	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
GCA_001891995_01646	CDS	lpxH	3.6.1.54	UDP-2,3-diacylglucosamine hydrolase
GCA_001891995_01647	CDS	purE	5.4.99.18	N5-carboxyaminoimidazole ribonucleotide mutase
GCA_001891995_01648	CDS	purK	6.3.4.18	N5-carboxyaminoimidazole ribonucleotide synthase
GCA_001891995_01649	CDS	arcC1_2	2.7.2.2	Carbamate kinase 1
GCA_001891995_01650	CDS			hypothetical protein
GCA_001891995_01651	CDS			hypothetical protein
GCA_001891995_01652	CDS			hypothetical protein
GCA_001891995_01653	CDS	allD	1.1.1.350	Ureidoglycolate dehydrogenase (NAD(+))
GCA_001891995_01654	CDS	allC	3.5.3.-	Allantoate amidohydrolase
GCA_001891995_01655	CDS	allE	3.5.3.26	(S)-ureidoglycine aminohydrolase
GCA_001891995_01656	CDS	glxK	2.7.1.31	Glycerate 3-kinase
GCA_001891995_01657	CDS	ybbY		Putative purine permease YbbY
GCA_001891995_01658	CDS	allB	3.5.2.5	Allantoinase
GCA_001891995_01659	CDS	ybbW		Putative allantoin permease
GCA_001891995_01660	CDS	glxR	1.1.1.60	2-hydroxy-3-oxopropionate reductase
GCA_001891995_01661	CDS	hyi	5.3.1.22	Hydroxypyruvate isomerase
GCA_001891995_01662	CDS	gcl	4.1.1.47	Glyoxylate carboligase
GCA_001891995_01663	CDS	allR		HTH-type transcriptional repressor AllR
GCA_001891995_01664	CDS	allA	4.3.2.3	Ureidoglycolate lyase
GCA_001891995_01665	CDS	allS		HTH-type transcriptional activator AllS
GCA_001891995_01666	CDS			hypothetical protein
GCA_001891995_01667	CDS			hypothetical protein
GCA_001891995_01668	CDS			hypothetical protein
GCA_001891995_01669	CDS	crhR	3.6.4.13	RNA helicase CrhR
GCA_001891995_01670	CDS			hypothetical protein
GCA_001891995_01671	CDS			hypothetical protein
GCA_001891995_01672	CDS			hypothetical protein
GCA_001891995_01673	CDS			Insertion sequence IS5376 putative ATP-binding protein
GCA_001891995_01674	CDS	exuT_2		Hexuronate transporter
GCA_001891995_01675	CDS	yjmD	1.-.-.-	putative zinc-type alcohol dehydrogenase-like protein YjmD
GCA_001891995_01676	CDS			hypothetical protein
GCA_001891995_01677	CDS			hypothetical protein
GCA_001891995_01678	CDS			hypothetical protein
GCA_001891995_01679	CDS			hypothetical protein
GCA_001891995_01680	CDS			hypothetical protein
GCA_001891995_01681	CDS	icsA_2		Outer membrane protein IcsA autotransporter
GCA_001891995_01682	CDS			hypothetical protein
GCA_001891995_01683	CDS			hypothetical protein
GCA_001891995_01684	CDS			hypothetical protein
GCA_001891995_01685	CDS			hypothetical protein
GCA_001891995_01686	CDS	lldR_3		Putative L-lactate dehydrogenase operon regulatory protein
GCA_001891995_01687	CDS			hypothetical protein
GCA_001891995_01688	CDS			hypothetical protein
GCA_001891995_01689	CDS			hypothetical protein
GCA_001891995_01690	CDS			hypothetical protein
GCA_001891995_01691	CDS			hypothetical protein
GCA_001891995_01692	CDS			hypothetical protein
GCA_001891995_01693	CDS			hypothetical protein
GCA_001891995_01694	CDS			hypothetical protein
GCA_001891995_01695	CDS			hypothetical protein
GCA_001891995_01696	CDS			hypothetical protein
GCA_001891995_01697	CDS			hypothetical protein
GCA_001891995_01698	CDS			hypothetical protein
GCA_001891995_01699	CDS			hypothetical protein
GCA_001891995_01700	CDS			hypothetical protein
GCA_001891995_01701	CDS			hypothetical protein
GCA_001891995_01702	CDS			hypothetical protein
GCA_001891995_01703	CDS			hypothetical protein
GCA_001891995_01704	CDS			hypothetical protein
GCA_001891995_01705	CDS			hypothetical protein
GCA_001891995_01706	CDS			hypothetical protein
GCA_001891995_01707	CDS	hemG	1.3.5.3	Protoporphyrinogen IX dehydrogenase [menaquinone]
GCA_001891995_01708	CDS	trkH		Trk system potassium uptake protein TrkH
GCA_001891995_01709	CDS	yigZ		IMPACT family member YigZ
GCA_001891995_01710	CDS	pepQ	3.4.13.9	Xaa-Pro dipeptidase
GCA_001891995_01711	CDS	fadB		Fatty acid oxidation complex subunit alpha
GCA_001891995_01712	CDS	fadA	2.3.1.16	3-ketoacyl-CoA thiolase
GCA_001891995_01713	CDS	fre	1.16.1.3	NAD(P)H-flavin reductase
GCA_001891995_01714	CDS	ubiD	4.1.1.98	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
GCA_001891995_01715	CDS	rfaH_1		Transcription antitermination protein RfaH
GCA_001891995_01716	CDS	tatD	3.1.11.-	3'-5' ssDNA/RNA exonuclease TatD
GCA_001891995_01717	CDS	tatC		Sec-independent protein translocase protein TatC
GCA_001891995_01718	CDS	tatB		Sec-independent protein translocase protein TatB
GCA_001891995_01719	CDS	tatA		Sec-independent protein translocase protein TatA
GCA_001891995_01720	CDS	ubiB	2.7.-.-	putative protein kinase UbiB
GCA_001891995_01721	CDS			hypothetical protein
GCA_001891995_01722	CDS	ubiE	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GCA_001891995_01723	CDS			hypothetical protein
GCA_001891995_01724	CDS	udp	2.4.2.3	Uridine phosphorylase
GCA_001891995_01725	CDS	clcD_2	3.1.1.45	Carboxymethylenebutenolidase
GCA_001891995_01726	CDS	metE	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
GCA_001891995_01727	CDS	metR		HTH-type transcriptional regulator MetR
GCA_001891995_01728	CDS			hypothetical protein
GCA_001891995_01729	CDS	yigL	3.1.3.74	Pyridoxal phosphate phosphatase YigL
GCA_001891995_01730	CDS	pldB	3.1.1.5	Lysophospholipase L2
GCA_001891995_01731	CDS	rhtB		Homoserine/homoserine lactone efflux protein
GCA_001891995_01732	CDS	rhtC_2		Threonine efflux protein
GCA_001891995_01733	CDS	recQ	3.6.4.12	ATP-dependent DNA helicase RecQ
GCA_001891995_01734	CDS	pldA	3.1.1.32	Phospholipase A1
GCA_001891995_01735	CDS			hypothetical protein
GCA_001891995_01736	CDS			hypothetical protein
GCA_001891995_01737	CDS			hypothetical protein
GCA_001891995_01738	CDS			hypothetical protein
GCA_001891995_01739	CDS			hypothetical protein
GCA_001891995_01740	CDS			hypothetical protein
GCA_001891995_01741	CDS	corA		Magnesium transport protein CorA
GCA_001891995_01742	CDS			hypothetical protein
GCA_001891995_01743	CDS	uvrD	3.6.4.12	DNA helicase II
GCA_001891995_01744	CDS	yigB	3.1.3.-	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
GCA_001891995_01745	CDS	xerC_4		Tyrosine recombinase XerC
GCA_001891995_01746	CDS			hypothetical protein
GCA_001891995_01747	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
GCA_001891995_01748	CDS			hypothetical protein
GCA_001891995_01749	CDS			hypothetical protein
GCA_001891995_01750	CDS			hypothetical protein
GCA_001891995_01751	CDS			hypothetical protein
GCA_001891995_01752	CDS			hypothetical protein
GCA_001891995_01753	CDS			hypothetical protein
GCA_001891995_01754	CDS	cyaY		Protein CyaY
GCA_001891995_01755	CDS	cyaA	4.6.1.1	Adenylate cyclase
GCA_001891995_01756	CDS	hemC	2.5.1.61	Porphobilinogen deaminase
GCA_001891995_01757	CDS	hemD	4.2.1.75	Uroporphyrinogen-III synthase
GCA_001891995_01758	CDS	hemX	2.1.1.107	Putative uroporphyrinogen-III C-methyltransferase
GCA_001891995_01759	CDS	bepA_1	3.4.-.-	Beta-barrel assembly-enhancing protease
GCA_001891995_01760	CDS			hypothetical protein
GCA_001891995_01761	CDS	chuR_3	1.1.99.-	Anaerobic sulfatase-maturating enzyme
GCA_001891995_01762	tRNA			tRNA-Pro(tgg)
GCA_001891995_01763	tRNA			tRNA-Leu(cag)
GCA_001891995_01764	tRNA			tRNA-His(gtg)
GCA_001891995_01765	tRNA			tRNA-Arg(ccg)
GCA_001891995_01766	CDS	yifK		putative transport protein YifK
GCA_001891995_01767	CDS	wecG	2.4.1.180	UDP-N-acetyl-D-mannosaminuronic acid transferase
GCA_001891995_01768	CDS	wzyE		putative ECA polymerase
GCA_001891995_01769	CDS	wecF	2.4.1.325	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
GCA_001891995_01770	CDS	wzxE		Lipid III flippase
GCA_001891995_01771	CDS	wecE	2.6.1.59	dTDP-4-amino-4,6-dideoxygalactose transaminase
GCA_001891995_01772	CDS	wecD	2.3.1.210	dTDP-fucosamine acetyltransferase
GCA_001891995_01773	CDS	rffH	2.7.7.24	Glucose-1-phosphate thymidylyltransferase 2
GCA_001891995_01774	CDS	rffG	4.2.1.46	dTDP-glucose 4,6-dehydratase 2
GCA_001891995_01775	CDS	wecC	1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase
