locus_tag	ftype	gene	EC_number	product
GCA_001901445_01127	CDS	dgoT		D-galactonate transporter
GCA_001901445_01128	CDS	dgoD	4.2.1.6	D-galactonate dehydratase
GCA_001901445_01129	CDS	dgoA	4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
GCA_001901445_01130	CDS	dgoK1	2.7.1.58	putative 2-dehydro-3-deoxygalactonokinase DgoK1
GCA_001901445_01131	CDS	lutR		HTH-type transcriptional regulator LutR
GCA_001901445_01132	CDS			hypothetical protein
GCA_001901445_01133	CDS	yidA	3.1.3.23	Sugar phosphatase YidA
GCA_001901445_01134	CDS			hypothetical protein
GCA_001901445_01135	CDS	gyrB	5.99.1.3	DNA gyrase subunit B
GCA_001901445_01136	CDS	recF_1		DNA replication and repair protein RecF
GCA_001901445_01137	CDS	dnaN	2.7.7.7	DNA polymerase III subunit beta
GCA_001901445_01138	CDS	dnaA		Chromosomal replication initiator protein DnaA
GCA_001901445_01139	CDS	rpmH		50S ribosomal protein L34
GCA_001901445_01140	CDS	rnpA	3.1.26.5	Ribonuclease P protein component
GCA_001901445_01141	CDS	yidC		Membrane protein insertase YidC
GCA_001901445_01142	CDS	mnmE	3.6.-.-	tRNA modification GTPase MnmE
GCA_001901445_01143	CDS	tnaA	4.1.99.1	Tryptophanase
GCA_001901445_01144	CDS	tnaB		Low affinity tryptophan permease
GCA_001901445_01145	CDS	mdtL		Multidrug resistance protein MdtL
GCA_001901445_01146	CDS	yidZ		HTH-type transcriptional regulator YidZ
GCA_001901445_01147	CDS			hypothetical protein
GCA_001901445_01148	CDS	chrR	1.6.5.2	Chromate reductase
GCA_001901445_01149	CDS	adeP		Adenine permease AdeP
GCA_001901445_01150	CDS	yieH	3.1.3.-	6-phosphogluconate phosphatase
GCA_001901445_01151	CDS			hypothetical protein
GCA_001901445_01152	CDS	cbrB		Inner membrane protein CbrB
GCA_001901445_01153	CDS			hypothetical protein
GCA_001901445_01154	CDS	nagB_2	3.5.99.6	Glucosamine-6-phosphate deaminase
GCA_001901445_01155	CDS	axe1-6A		Carbohydrate acetyl esterase/feruloyl esterase
GCA_001901445_01156	CDS	bglH_2		Cryptic outer membrane porin BglH
GCA_001901445_01157	CDS	bglB	3.2.1.86	6-phospho-beta-glucosidase BglB
GCA_001901445_01158	CDS	bglF_2		PTS system beta-glucoside-specific EIIBCA component
GCA_001901445_01159	CDS	bglG		Cryptic beta-glucoside bgl operon antiterminator
GCA_001901445_01160	CDS	phoU		Phosphate-specific transport system accessory protein PhoU
GCA_001901445_01161	CDS	pstB	3.6.3.27	Phosphate import ATP-binding protein PstB
GCA_001901445_01162	CDS	pstA		Phosphate transport system permease protein PstA
GCA_001901445_01163	CDS	pstC		Phosphate transport system permease protein PstC
GCA_001901445_01164	CDS	pstS		Phosphate-binding protein PstS
GCA_001901445_01165	CDS	lpfD		putative minor fimbrial subunit LpfD
GCA_001901445_01166	CDS			hypothetical protein
GCA_001901445_01167	CDS			hypothetical protein
GCA_001901445_01168	CDS			hypothetical protein
GCA_001901445_01169	CDS	elfC_1		putative outer membrane usher protein ElfC
GCA_001901445_01170	CDS	focC_1		Chaperone protein FocC
GCA_001901445_01171	CDS	fimA_1		Type-1 fimbrial protein, A chain
GCA_001901445_01172	CDS	glmS	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GCA_001901445_01173	CDS	glmU_1		Bifunctional protein GlmU
GCA_001901445_01174	CDS	atpC		ATP synthase epsilon chain
GCA_001901445_01175	CDS	atpD	3.6.3.14	ATP synthase subunit beta
GCA_001901445_01176	CDS	atpG		ATP synthase gamma chain
GCA_001901445_01177	CDS	atpA	3.6.3.14	ATP synthase subunit alpha
GCA_001901445_01178	CDS	atpH		ATP synthase subunit delta
GCA_001901445_01179	CDS	atpF		ATP synthase subunit b
GCA_001901445_01180	CDS	atpE		ATP synthase subunit c
GCA_001901445_01181	CDS	atpB		ATP synthase subunit a
GCA_001901445_01182	CDS	atpI		ATP synthase protein I
GCA_001901445_01183	CDS	rsmG	2.1.1.170	Ribosomal RNA small subunit methyltransferase G
GCA_001901445_01184	CDS	mnmG		tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GCA_001901445_01185	CDS	cysJ_3	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component
GCA_001901445_01186	CDS	asnC		Regulatory protein AsnC
GCA_001901445_01187	CDS	asnA	6.3.1.1	Aspartate--ammonia ligase
GCA_001901445_01188	CDS	viaA		Protein ViaA
GCA_001901445_01189	CDS	ravA	3.6.3.-	ATPase RavA
GCA_001901445_01190	CDS	kup		Low affinity potassium transport system protein kup
GCA_001901445_01191	CDS	rbsD	5.4.99.62	D-ribose pyranase
GCA_001901445_01192	CDS	rbsA_1	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001901445_01193	CDS	rbsC_1		Ribose import permease protein RbsC
GCA_001901445_01194	CDS	rbsB		Ribose import binding protein RbsB
GCA_001901445_01195	CDS	rbsK	2.7.1.15	Ribokinase
GCA_001901445_01196	CDS	rbsR		Ribose operon repressor
GCA_001901445_01197	CDS	hsrA		putative transport protein HsrA
GCA_001901445_01198	CDS	pdhR_1		Pyruvate dehydrogenase complex repressor
GCA_001901445_01199	CDS			hypothetical protein
GCA_001901445_01200	tRNA			tRNA-Ile(gat)
GCA_001901445_01201	tRNA			tRNA-Ala(tgc)
GCA_001901445_01202	tRNA			tRNA-Asp(gtc)
GCA_001901445_01203	tRNA			tRNA-Trp(cca)
GCA_001901445_01204	CDS	gltC_2		HTH-type transcriptional regulator GltC
GCA_001901445_01205	CDS			hypothetical protein
GCA_001901445_01206	CDS	comM		Competence protein ComM
GCA_001901445_01207	CDS	ilvG	2.2.1.6	Acetolactate synthase isozyme 2 large subunit
GCA_001901445_01208	CDS	ilvM	2.2.1.6	Acetolactate synthase isozyme 2 small subunit
GCA_001901445_01209	CDS	ilvE	2.6.1.42	Branched-chain-amino-acid aminotransferase
GCA_001901445_01210	CDS	ilvD	4.2.1.9	Dihydroxy-acid dehydratase
GCA_001901445_01211	CDS	ilvA	4.3.1.19	L-threonine dehydratase biosynthetic IlvA
GCA_001901445_01212	CDS	gltC_3		HTH-type transcriptional regulator GltC
GCA_001901445_01213	CDS	ilvC	1.1.1.86	Ketol-acid reductoisomerase (NADP(+))
GCA_001901445_01214	CDS	ppiC	5.2.1.8	Peptidyl-prolyl cis-trans isomerase C
GCA_001901445_01215	CDS			hypothetical protein
GCA_001901445_01216	CDS	rep	3.6.4.12	ATP-dependent DNA helicase Rep
GCA_001901445_01217	CDS	gppA	3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
GCA_001901445_01218	CDS	rhlB	3.6.4.13	ATP-dependent RNA helicase RhlB
GCA_001901445_01219	CDS	trxA_1		Thioredoxin 1
GCA_001901445_01220	CDS	rho	3.6.4.-	Transcription termination factor Rho
GCA_001901445_01221	CDS			hypothetical protein
GCA_001901445_01222	CDS	wecA	2.7.8.33	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
GCA_001901445_01223	CDS	wzzE		ECA polysaccharide chain length modulation protein
GCA_001901445_01224	CDS	wecB	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase
GCA_001901445_01225	CDS	wecC	1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase
GCA_001901445_01226	CDS	rffG	4.2.1.46	dTDP-glucose 4,6-dehydratase 2
GCA_001901445_01227	CDS	rffH_1	2.7.7.24	Glucose-1-phosphate thymidylyltransferase 2
GCA_001901445_01228	CDS	wecD	2.3.1.210	dTDP-fucosamine acetyltransferase
GCA_001901445_01229	CDS	wecE	2.6.1.59	dTDP-4-amino-4,6-dideoxygalactose transaminase
GCA_001901445_01230	CDS	wzxE_1		Lipid III flippase
GCA_001901445_01231	CDS	wecF	2.4.1.325	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
GCA_001901445_01232	CDS	wzyE		putative ECA polymerase
GCA_001901445_01233	CDS	wecG	2.4.1.180	UDP-N-acetyl-D-mannosaminuronic acid transferase
GCA_001901445_01234	CDS	yifK		putative transport protein YifK
GCA_001901445_01235	tRNA			tRNA-Arg(ccg)
GCA_001901445_01236	tRNA			tRNA-His(gtg)
GCA_001901445_01237	tRNA			tRNA-Leu(cag)
GCA_001901445_01238	tRNA			tRNA-Pro(tgg)
GCA_001901445_01239	CDS	chuR_2	1.1.99.-	Anaerobic sulfatase-maturating enzyme
GCA_001901445_01240	CDS			hypothetical protein
GCA_001901445_01241	CDS	bepA_1	3.4.-.-	Beta-barrel assembly-enhancing protease
GCA_001901445_01242	CDS	hemX	2.1.1.107	Putative uroporphyrinogen-III C-methyltransferase
GCA_001901445_01243	CDS	hemD	4.2.1.75	Uroporphyrinogen-III synthase
GCA_001901445_01244	CDS	hemC	2.5.1.61	Porphobilinogen deaminase
GCA_001901445_01245	CDS	cyaA	4.6.1.1	Adenylate cyclase
GCA_001901445_01246	CDS	cyaY		Protein CyaY
GCA_001901445_01247	CDS			hypothetical protein
GCA_001901445_01248	CDS			hypothetical protein
GCA_001901445_01249	CDS			hypothetical protein
GCA_001901445_01250	CDS			hypothetical protein
GCA_001901445_01251	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
GCA_001901445_01252	CDS			hypothetical protein
GCA_001901445_01253	CDS	xerC_1		Tyrosine recombinase XerC
GCA_001901445_01254	CDS	yigB	3.1.3.-	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
GCA_001901445_01255	CDS	uvrD	3.6.4.12	DNA helicase II
GCA_001901445_01256	CDS			hypothetical protein
GCA_001901445_01257	CDS	corA		Magnesium transport protein CorA
GCA_001901445_01258	CDS			hypothetical protein
GCA_001901445_01259	CDS			hypothetical protein
GCA_001901445_01260	CDS			hypothetical protein
GCA_001901445_01261	CDS			hypothetical protein
GCA_001901445_01262	CDS			hypothetical protein
GCA_001901445_01263	CDS			hypothetical protein
GCA_001901445_01264	CDS			hypothetical protein
GCA_001901445_01265	CDS	pldA	3.1.1.32	Phospholipase A1
GCA_001901445_01266	CDS	recQ_2	3.6.4.12	ATP-dependent DNA helicase RecQ
GCA_001901445_01267	CDS	rhtC_1		Threonine efflux protein
GCA_001901445_01268	CDS	rhtB		Homoserine/homoserine lactone efflux protein
GCA_001901445_01269	CDS	pldB	3.1.1.5	Lysophospholipase L2
GCA_001901445_01270	CDS	yigL	3.1.3.74	Pyridoxal phosphate phosphatase YigL
GCA_001901445_01271	CDS			hypothetical protein
GCA_001901445_01272	CDS	metR		HTH-type transcriptional regulator MetR
GCA_001901445_01273	CDS	metE	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
GCA_001901445_01274	CDS	clcD_2	3.1.1.45	Carboxymethylenebutenolidase
GCA_001901445_01275	CDS	udp	2.4.2.3	Uridine phosphorylase
GCA_001901445_01276	CDS			hypothetical protein
GCA_001901445_01277	CDS	ubiE_1	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GCA_001901445_01278	CDS			hypothetical protein
GCA_001901445_01279	CDS	ubiB	2.7.-.-	putative protein kinase UbiB
GCA_001901445_01280	CDS	tatA		Sec-independent protein translocase protein TatA
GCA_001901445_01281	CDS	tatB		Sec-independent protein translocase protein TatB
GCA_001901445_01282	CDS	tatC		Sec-independent protein translocase protein TatC
GCA_001901445_01283	CDS	tatD	3.1.11.-	3'-5' ssDNA/RNA exonuclease TatD
GCA_001901445_01284	CDS	rfaH		Transcription antitermination protein RfaH
GCA_001901445_01285	CDS	ubiD	4.1.1.98	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
GCA_001901445_01286	CDS	fre	1.16.1.3	NAD(P)H-flavin reductase
GCA_001901445_01287	CDS	fadA	2.3.1.16	3-ketoacyl-CoA thiolase
GCA_001901445_01288	CDS	fadB		Fatty acid oxidation complex subunit alpha
GCA_001901445_01289	CDS	pepQ	3.4.13.9	Xaa-Pro dipeptidase
GCA_001901445_01290	CDS	yigZ		IMPACT family member YigZ
GCA_001901445_01291	CDS	trkH		Trk system potassium uptake protein TrkH
GCA_001901445_01292	CDS	hemG	1.3.5.3	Protoporphyrinogen IX dehydrogenase [menaquinone]
GCA_001901445_01293	CDS			hypothetical protein
GCA_001901445_01294	tRNA			tRNA-Ile(gat)
GCA_001901445_01295	tRNA			tRNA-Ala(tgc)
GCA_001901445_01296	CDS	mobB		Molybdopterin-guanine dinucleotide biosynthesis adapter protein
GCA_001901445_01297	CDS	mobA_1	2.7.7.77	Molybdenum cofactor guanylyltransferase
GCA_001901445_01298	CDS			hypothetical protein
GCA_001901445_01299	CDS	srkA	2.7.11.1	Stress response kinase A
GCA_001901445_01300	CDS	dsbA		Thiol:disulfide interchange protein DsbA
GCA_001901445_01301	CDS			hypothetical protein
GCA_001901445_01302	CDS	yihG	2.3.-.-	putative acyltransferase YihG
GCA_001901445_01303	CDS			hypothetical protein
GCA_001901445_01304	CDS	polA_1	2.7.7.7	DNA polymerase I
GCA_001901445_01305	CDS	engB		putative GTP-binding protein EngB
GCA_001901445_01306	CDS	yihI		Der GTPase-activating protein YihI
GCA_001901445_01307	CDS	hemN_2	1.3.98.3	Oxygen-independent coproporphyrinogen III oxidase
GCA_001901445_01308	CDS			hypothetical protein
GCA_001901445_01309	CDS	glnG		Nitrogen regulation protein NR(I)
GCA_001901445_01310	CDS	glnL	2.7.13.3	Nitrogen regulation protein NR(II)
GCA_001901445_01311	CDS	glnA	6.3.1.2	Glutamine synthetase
GCA_001901445_01312	CDS	typA		GTP-binding protein TypA/BipA
GCA_001901445_01313	CDS	phnR		Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
GCA_001901445_01314	CDS			hypothetical protein
GCA_001901445_01315	CDS	yihN		Inner membrane protein YihN
GCA_001901445_01316	CDS	ompL		Porin OmpL
GCA_001901445_01317	CDS	yihP_1		Putative 2,3-dihydroxypropane-1-sulfonate exporter
GCA_001901445_01318	CDS	yihP_2		Putative 2,3-dihydroxypropane-1-sulfonate exporter
GCA_001901445_01319	CDS	yihQ	3.2.1.199	Sulfoquinovosidase
GCA_001901445_01320	CDS	galM_1	5.1.3.3	Aldose 1-epimerase
GCA_001901445_01321	CDS	yihS	5.3.1.31	Sulfoquinovose isomerase
GCA_001901445_01322	CDS	yihT	4.1.2.57	Sulfofructosephosphate aldolase
GCA_001901445_01323	CDS	yihU	1.1.1.373	3-sulfolactaldehyde reductase
GCA_001901445_01324	CDS	yihV	2.7.1.184	Sulfofructose kinase
GCA_001901445_01325	CDS	glpR_3		Glycerol-3-phosphate regulon repressor
GCA_001901445_01326	CDS	yihX	3.1.3.10	Alpha-D-glucose 1-phosphate phosphatase YihX
GCA_001901445_01327	CDS			hypothetical protein
GCA_001901445_01328	CDS	dtd	3.1.1.96	D-aminoacyl-tRNA deacylase
GCA_001901445_01329	CDS	argA_2	2.3.1.1	Amino-acid acetyltransferase
GCA_001901445_01330	CDS	nlhH	3.1.1.1	Carboxylesterase NlhH
GCA_001901445_01331	CDS	higB-2		Toxin HigB-2
GCA_001901445_01332	CDS	higA-2		Antitoxin HigA-2
GCA_001901445_01333	CDS			hypothetical protein
GCA_001901445_01334	CDS			hypothetical protein
GCA_001901445_01335	CDS			hypothetical protein
GCA_001901445_01336	CDS			hypothetical protein
GCA_001901445_01337	CDS	fdhE		Protein FdhE
GCA_001901445_01338	CDS	fdoI		Formate dehydrogenase, cytochrome b556(fdo) subunit
GCA_001901445_01339	CDS	fdoH		Formate dehydrogenase-O iron-sulfur subunit
GCA_001901445_01340	CDS	fdoG_1	1.2.1.2	Formate dehydrogenase-O major subunit
GCA_001901445_01341	CDS	fdoG_2	1.2.1.2	Formate dehydrogenase-O major subunit
GCA_001901445_01342	CDS	fdhD		Sulfurtransferase FdhD
GCA_001901445_01343	CDS			hypothetical protein
GCA_001901445_01344	CDS			hypothetical protein
GCA_001901445_01345	CDS	ysdC	3.4.11.-	Putative aminopeptidase YsdC
GCA_001901445_01346	CDS	manP_1		PTS system mannose-specific EIIBCA component
GCA_001901445_01347	CDS	fruA_1		PTS system fructose-specific EIIABC component
GCA_001901445_01348	CDS	rhaM	5.1.3.32	L-rhamnose mutarotase
GCA_001901445_01349	CDS	rhaD	4.1.2.19	Rhamnulose-1-phosphate aldolase
GCA_001901445_01350	CDS	rhaA	5.3.1.14	L-rhamnose isomerase
GCA_001901445_01351	CDS	rhaB	2.7.1.5	Rhamnulokinase
GCA_001901445_01352	CDS	rhaS_1		HTH-type transcriptional activator RhaS
GCA_001901445_01353	CDS	rhaR_1		HTH-type transcriptional activator RhaR
GCA_001901445_01354	CDS	rhaT		L-rhamnose-proton symporter
GCA_001901445_01355	CDS	sodA	1.15.1.1	Superoxide dismutase [Mn]
GCA_001901445_01356	CDS	kdgT		2-keto-3-deoxygluconate permease
GCA_001901445_01357	CDS			hypothetical protein
GCA_001901445_01358	CDS	cpxA	2.7.13.3	Sensor histidine kinase CpxA
GCA_001901445_01359	CDS	cpxR		Transcriptional regulatory protein CpxR
GCA_001901445_01360	CDS	cpxP		Periplasmic protein CpxP
GCA_001901445_01361	CDS	fieF		Ferrous-iron efflux pump FieF
GCA_001901445_01362	CDS			hypothetical protein
GCA_001901445_01363	CDS	pfkA	2.7.1.11	ATP-dependent 6-phosphofructokinase isozyme 1
GCA_001901445_01364	CDS			hypothetical protein
GCA_001901445_01365	CDS	sbp		Sulfate-binding protein
GCA_001901445_01366	CDS	cdh	3.6.1.26	CDP-diacylglycerol pyrophosphatase
GCA_001901445_01367	CDS	tpiA	5.3.1.1	Triosephosphate isomerase
GCA_001901445_01368	CDS			hypothetical protein
GCA_001901445_01369	CDS			hypothetical protein
GCA_001901445_01370	CDS			hypothetical protein
GCA_001901445_01371	CDS	uspD		Universal stress protein D
GCA_001901445_01372	CDS	fpr	1.18.1.2	Ferredoxin--NADP reductase
GCA_001901445_01373	CDS	glpX	3.1.3.11	Fructose-1,6-bisphosphatase 1 class 2
GCA_001901445_01374	CDS	glpK	2.7.1.30	Glycerol kinase
GCA_001901445_01375	CDS	glpF		Glycerol uptake facilitator protein
GCA_001901445_01376	CDS	zapB		Cell division protein ZapB
GCA_001901445_01377	CDS	rraA		Regulator of ribonuclease activity A
GCA_001901445_01378	CDS	menA	2.5.1.74	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GCA_001901445_01379	CDS	hslU		ATP-dependent protease ATPase subunit HslU
GCA_001901445_01380	CDS	hslV	3.4.25.2	ATP-dependent protease subunit HslV
GCA_001901445_01381	CDS	ftsN		Cell division protein FtsN
GCA_001901445_01382	CDS	cytR		HTH-type transcriptional repressor CytR
GCA_001901445_01383	CDS	priA	3.6.4.-	Primosomal protein N'
GCA_001901445_01384	CDS	rpmE		50S ribosomal protein L31
GCA_001901445_01385	CDS	rhsB_1	3.1.-.-	putative deoxyribonuclease RhsB
GCA_001901445_01386	CDS			hypothetical protein
GCA_001901445_01387	CDS			hypothetical protein
GCA_001901445_01388	CDS			hypothetical protein
GCA_001901445_01389	CDS	metJ		Met repressor
GCA_001901445_01390	CDS	metB	2.5.1.48	Cystathionine gamma-synthase
GCA_001901445_01391	CDS	metL		Bifunctional aspartokinase/homoserine dehydrogenase 2
GCA_001901445_01392	CDS	metF	1.5.1.20	5,10-methylenetetrahydrofolate reductase
GCA_001901445_01393	CDS	katG	1.11.1.21	Catalase-peroxidase
GCA_001901445_01394	CDS	yijE		putative cystine transporter YijE
GCA_001901445_01395	CDS			hypothetical protein
GCA_001901445_01396	CDS	gldA	1.1.1.6	Glycerol dehydrogenase
GCA_001901445_01397	CDS	fsaB	4.1.2.-	Fructose-6-phosphate aldolase 2
GCA_001901445_01398	CDS	ptsI_1	2.7.3.9	Phosphoenolpyruvate-protein phosphotransferase
GCA_001901445_01399	CDS	manP_2		PTS system mannose-specific EIIBCA component
GCA_001901445_01400	CDS	fryB_1	2.7.1.202	PTS system fructose-like EIIB component 1
GCA_001901445_01401	CDS	cutC_1	4.3.99.4	Choline trimethylamine-lyase
GCA_001901445_01402	CDS	bssD	1.97.1.-	Benzylsuccinate synthase activating enzyme
GCA_001901445_01403	CDS	frwD	2.7.1.202	PTS system fructose-like EIIB component 3
GCA_001901445_01404	CDS	btr		HTH-type transcriptional activator Btr
GCA_001901445_01405	CDS	eptC	2.7.-.-	Phosphoethanolamine transferase EptC
GCA_001901445_01406	CDS	ppc	4.1.1.31	Phosphoenolpyruvate carboxylase
GCA_001901445_01407	CDS	argE_2	3.5.1.16	Acetylornithine deacetylase
GCA_001901445_01408	CDS	argC	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
GCA_001901445_01409	CDS	argB	2.7.2.8	Acetylglutamate kinase
GCA_001901445_01410	CDS	argH	4.3.2.1	Argininosuccinate lyase
GCA_001901445_01411	CDS	rspA_1		Starvation-sensing protein RspA
GCA_001901445_01412	CDS	lgoT_1		putative L-galactonate transporter
GCA_001901445_01413	CDS	oxyR_1		Hydrogen peroxide-inducible genes activator
GCA_001901445_01414	CDS	sthA	1.6.1.1	Soluble pyridine nucleotide transhydrogenase
GCA_001901445_01415	CDS	fabR		HTH-type transcriptional repressor FabR
GCA_001901445_01416	CDS	yijD		Inner membrane protein YijD
GCA_001901445_01417	CDS	trmA	2.1.1.-	tRNA/tmRNA (uracil-C(5))-methyltransferase
GCA_001901445_01418	CDS	btuB		Vitamin B12 transporter BtuB
GCA_001901445_01419	CDS	murI	5.1.1.3	Glutamate racemase
GCA_001901445_01420	CDS			hypothetical protein
GCA_001901445_01421	tRNA			tRNA-Ile(gat)
GCA_001901445_01422	tRNA			tRNA-Ala(tgc)
GCA_001901445_01423	CDS	murB	1.3.1.98	UDP-N-acetylenolpyruvoylglucosamine reductase
GCA_001901445_01424	CDS	birA	6.3.4.15	Bifunctional ligase/repressor BirA
GCA_001901445_01425	CDS	coaA_2	2.7.1.33	Pantothenate kinase
GCA_001901445_01426	tRNA			tRNA-Thr(tgt)
GCA_001901445_01427	tRNA			tRNA-Tyr(gta)
GCA_001901445_01428	tRNA			tRNA-Gly(tcc)
GCA_001901445_01429	tRNA			tRNA-Thr(ggt)
GCA_001901445_01430	CDS	tufB		Elongation factor Tu 2
GCA_001901445_01431	CDS	secE		Protein translocase subunit SecE
GCA_001901445_01432	CDS	nusG		Transcription termination/antitermination protein NusG
GCA_001901445_01433	CDS	rplK		50S ribosomal protein L11
GCA_001901445_01434	CDS	rplA		50S ribosomal protein L1
GCA_001901445_01435	CDS	rplJ		50S ribosomal protein L10
GCA_001901445_01436	CDS	rplL		50S ribosomal protein L7/L12
GCA_001901445_01437	CDS	rpoB	2.7.7.6	DNA-directed RNA polymerase subunit beta
GCA_001901445_01438	CDS	rpoC	2.7.7.6	DNA-directed RNA polymerase subunit beta'
GCA_001901445_01439	CDS	htrC		Heat shock protein C
GCA_001901445_01440	CDS	thiH	4.1.99.19	2-iminoacetate synthase
GCA_001901445_01441	CDS	thiG	2.8.1.10	Thiazole synthase
GCA_001901445_01442	CDS	thiS		Sulfur carrier protein ThiS
GCA_001901445_01443	CDS	thiF	2.7.7.73	Sulfur carrier protein ThiS adenylyltransferase
GCA_001901445_01444	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
GCA_001901445_01445	CDS	thiC	4.1.99.17	Phosphomethylpyrimidine synthase
GCA_001901445_01446	CDS	rsd		Regulator of sigma D
GCA_001901445_01447	CDS	nudC	3.6.1.22	NADH pyrophosphatase
GCA_001901445_01448	CDS	hemE	4.1.1.37	Uroporphyrinogen decarboxylase
GCA_001901445_01449	CDS	nfi	3.1.21.7	Endonuclease V
GCA_001901445_01450	CDS			hypothetical protein
GCA_001901445_01451	CDS	hupA		DNA-binding protein HU-alpha
GCA_001901445_01452	CDS			hypothetical protein
GCA_001901445_01453	CDS	zraP		Zinc resistance-associated protein
GCA_001901445_01454	CDS			hypothetical protein
GCA_001901445_01455	CDS	zraS	2.7.13.3	Sensor protein ZraS
GCA_001901445_01456	CDS	zraR		Transcriptional regulatory protein ZraR
GCA_001901445_01457	CDS	purD	6.3.4.13	Phosphoribosylamine--glycine ligase
GCA_001901445_01458	CDS	purH		Bifunctional purine biosynthesis protein PurH
GCA_001901445_01459	CDS			hypothetical protein
GCA_001901445_01460	tRNA			tRNA-Ile(gat)
GCA_001901445_01461	tRNA			tRNA-Ala(tgc)
GCA_001901445_01462	CDS	yjaB_2	2.3.1.-	putative N-acetyltransferase YjaB
GCA_001901445_01463	CDS	metA	2.3.1.46	Homoserine O-succinyltransferase
GCA_001901445_01464	CDS	aceB	2.3.3.9	Malate synthase A
GCA_001901445_01465	CDS	aceA	4.1.3.1	Isocitrate lyase
GCA_001901445_01466	CDS	aceK	2.7.11.5	Isocitrate dehydrogenase kinase/phosphatase
GCA_001901445_01467	CDS			hypothetical protein
GCA_001901445_01468	CDS			hypothetical protein
GCA_001901445_01469	CDS	iclR		Transcriptional repressor IclR
GCA_001901445_01470	CDS	metH	2.1.1.13	Methionine synthase
GCA_001901445_01471	CDS			hypothetical protein
GCA_001901445_01472	CDS	pepE	3.4.13.21	Peptidase E
GCA_001901445_01473	CDS	rluF	5.4.99.21	23S rRNA pseudouridine(2604) synthase
GCA_001901445_01474	CDS			hypothetical protein
GCA_001901445_01475	CDS			hypothetical protein
GCA_001901445_01476	CDS			hypothetical protein
GCA_001901445_01477	CDS	pezT	2.7.1.176	Toxin PezT
GCA_001901445_01478	CDS	lysC	2.7.2.4	Lysine-sensitive aspartokinase 3
GCA_001901445_01479	CDS	pgi	5.3.1.9	Glucose-6-phosphate isomerase
GCA_001901445_01480	CDS			hypothetical protein
GCA_001901445_01481	CDS	gfcB_1		putative lipoprotein GfcB
GCA_001901445_01482	CDS			hypothetical protein
GCA_001901445_01483	CDS			hypothetical protein
GCA_001901445_01484	CDS	psiE		Protein PsiE
GCA_001901445_01485	CDS	xylE		D-xylose-proton symporter
GCA_001901445_01486	CDS	malG		Maltose transport system permease protein MalG
GCA_001901445_01487	CDS	malF		Maltose transport system permease protein MalF
GCA_001901445_01488	CDS	malE		Maltose-binding periplasmic protein
GCA_001901445_01489	CDS			hypothetical protein
GCA_001901445_01490	CDS	malK	3.6.3.19	Maltose/maltodextrin import ATP-binding protein MalK
GCA_001901445_01491	CDS	lamB		Maltoporin
GCA_001901445_01492	CDS			hypothetical protein
GCA_001901445_01493	CDS			hypothetical protein
GCA_001901445_01494	CDS			hypothetical protein
GCA_001901445_01495	CDS	sopA	2.3.2.26	E3 ubiquitin-protein ligase SopA
GCA_001901445_01496	CDS	ubiC	4.1.3.40	Chorismate pyruvate-lyase
GCA_001901445_01497	CDS	ubiA	2.5.1.-	4-hydroxybenzoate octaprenyltransferase
GCA_001901445_01498	CDS	plsB	2.3.1.15	Glycerol-3-phosphate acyltransferase
GCA_001901445_01499	CDS	dgkA	2.7.1.107	Diacylglycerol kinase
GCA_001901445_01500	CDS	lexA_1	3.4.21.88	LexA repressor
GCA_001901445_01501	CDS	dinF		DNA damage-inducible protein F
GCA_001901445_01502	CDS			hypothetical protein
GCA_001901445_01503	CDS	zur		Zinc uptake regulation protein
GCA_001901445_01504	CDS			hypothetical protein
GCA_001901445_01505	CDS			hypothetical protein
GCA_001901445_01506	CDS	dusA	1.3.1.-	tRNA-dihydrouridine(20/20a) synthase
GCA_001901445_01507	CDS	pspG		Phage shock protein G
GCA_001901445_01508	CDS	qorA	1.6.5.5	Quinone oxidoreductase 1
GCA_001901445_01509	CDS	dnaB_1	3.6.4.12	Replicative DNA helicase
GCA_001901445_01510	CDS	alr	5.1.1.1	Alanine racemase, biosynthetic
GCA_001901445_01511	CDS	tyrB	2.6.1.57	Aromatic-amino-acid aminotransferase
