locus_tag	ftype	gene	EC_number	product
GCA_001891695_00943	CDS	ytfP		Gamma-glutamylcyclotransferase family protein YtfP
GCA_001891695_00944	CDS	chpS		Antitoxin ChpS
GCA_001891695_00945	CDS	chpB	3.1.-.-	Endoribonuclease ChpB
GCA_001891695_00946	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
GCA_001891695_00947	CDS	ytfQ		ABC transporter periplasmic-binding protein YtfQ
GCA_001891695_00948	CDS	rbsA_1	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001891695_00949	CDS	ytfT		Inner membrane ABC transporter permease protein YtfT
GCA_001891695_00950	CDS	yjfF		Inner membrane ABC transporter permease protein YjfF
GCA_001891695_00951	CDS	fbp	3.1.3.11	Fructose-1,6-bisphosphatase class 1
GCA_001891695_00952	CDS	mpl	6.3.2.45	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
GCA_001891695_00953	CDS			hypothetical protein
GCA_001891695_00954	CDS	pmbA	3.4.-.-	Metalloprotease PmbA
GCA_001891695_00955	CDS	cybC		Soluble cytochrome b562
GCA_001891695_00956	CDS	nrdG	1.97.1.-	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GCA_001891695_00957	CDS	nrdD	1.17.4.2	Anaerobic ribonucleoside-triphosphate reductase
GCA_001891695_00958	CDS	treC	3.2.1.93	Trehalose-6-phosphate hydrolase
GCA_001891695_00959	CDS	treB		PTS system trehalose-specific EIIBC component
GCA_001891695_00960	CDS	treR		HTH-type transcriptional regulator TreR
GCA_001891695_00961	CDS	mgtA	3.6.3.2	Magnesium-transporting ATPase, P-type 1
GCA_001891695_00962	CDS	ridA	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
GCA_001891695_00963	CDS	pyrI		Aspartate carbamoyltransferase regulatory chain
GCA_001891695_00964	CDS	pyrB	2.1.3.2	Aspartate carbamoyltransferase catalytic subunit
GCA_001891695_00965	CDS	yjgH		RutC family protein YjgH
GCA_001891695_00966	CDS	tabA_1		Toxin-antitoxin biofilm protein TabA
GCA_001891695_00967	CDS			hypothetical protein
GCA_001891695_00968	CDS			hypothetical protein
GCA_001891695_00969	CDS	argI	2.1.3.3	Ornithine carbamoyltransferase subunit I
GCA_001891695_00970	CDS	rraB		Regulator of ribonuclease activity B
GCA_001891695_00971	CDS			hypothetical protein
GCA_001891695_00972	CDS	yjgN		Inner membrane protein YjgN
GCA_001891695_00973	CDS	valS	6.1.1.9	Valine--tRNA ligase
GCA_001891695_00974	CDS	holC	2.7.7.7	DNA polymerase III subunit chi
GCA_001891695_00975	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
GCA_001891695_00976	CDS	lptF_1		Lipopolysaccharide export system permease protein LptF
GCA_001891695_00977	CDS	lptG_1		Lipopolysaccharide export system permease protein LptG
GCA_001891695_00978	CDS			hypothetical protein
GCA_001891695_00979	CDS	ahr	1.1.1.2	Aldehyde reductase Ahr
GCA_001891695_00980	tRNA			tRNA-Leu(caa)
GCA_001891695_00981	CDS	intA_2		Prophage integrase IntA
GCA_001891695_00982	CDS	opgE_1	2.7.-.-	Phosphoethanolamine transferase OpgE
GCA_001891695_00983	CDS	pagN_1		Outer membrane protein PagN
GCA_001891695_00984	CDS			hypothetical protein
GCA_001891695_00985	CDS			hypothetical protein
GCA_001891695_00986	CDS			hypothetical protein
GCA_001891695_00987	CDS			hypothetical protein
GCA_001891695_00988	CDS			hypothetical protein
GCA_001891695_00989	CDS			hypothetical protein
GCA_001891695_00990	CDS			hypothetical protein
GCA_001891695_00991	CDS			hypothetical protein
GCA_001891695_00992	CDS			hypothetical protein
GCA_001891695_00993	CDS			hypothetical protein
GCA_001891695_00994	CDS			hypothetical protein
GCA_001891695_00995	CDS			hypothetical protein
GCA_001891695_00996	CDS			hypothetical protein
GCA_001891695_00997	CDS			hypothetical protein
GCA_001891695_00998	CDS			hypothetical protein
GCA_001891695_00999	CDS			Insertion element IS6110 uncharacterized 12.0 kDa protein
GCA_001891695_01000	CDS	yahB_1		putative HTH-type transcriptional regulator YahB
GCA_001891695_01001	CDS			hypothetical protein
GCA_001891695_01002	CDS	murI	5.1.1.3	Glutamate racemase
GCA_001891695_01003	CDS	btuB		Vitamin B12 transporter BtuB
GCA_001891695_01004	CDS	trmA	2.1.1.-	tRNA/tmRNA (uracil-C(5))-methyltransferase
GCA_001891695_01005	CDS	yijD		Inner membrane protein YijD
GCA_001891695_01006	CDS	fabR		HTH-type transcriptional repressor FabR
GCA_001891695_01007	CDS	sthA	1.6.1.1	Soluble pyridine nucleotide transhydrogenase
GCA_001891695_01008	CDS	oxyR_1		Hydrogen peroxide-inducible genes activator
GCA_001891695_01009	CDS	lgoT_2		putative L-galactonate transporter
GCA_001891695_01010	CDS	rspA_1		Starvation-sensing protein RspA
GCA_001891695_01011	CDS	argH_1	4.3.2.1	Argininosuccinate lyase
GCA_001891695_01012	CDS	argB	2.7.2.8	Acetylglutamate kinase
GCA_001891695_01013	CDS	argC	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
GCA_001891695_01014	CDS	argE_2	3.5.1.16	Acetylornithine deacetylase
GCA_001891695_01015	CDS	ppc	4.1.1.31	Phosphoenolpyruvate carboxylase
GCA_001891695_01016	CDS	eptC	2.7.-.-	Phosphoethanolamine transferase EptC
GCA_001891695_01017	CDS	btr_1		HTH-type transcriptional activator Btr
GCA_001891695_01018	CDS	frwD	2.7.1.202	PTS system fructose-like EIIB component 3
GCA_001891695_01019	CDS	cutD_1	1.97.1.-	Choline trimethylamine-lyase activating enzyme
GCA_001891695_01020	CDS	cutC_1	4.3.99.4	Choline trimethylamine-lyase
GCA_001891695_01021	CDS	fryB_1	2.7.1.202	PTS system fructose-like EIIB component 1
GCA_001891695_01022	CDS	manP_1		PTS system mannose-specific EIIBCA component
GCA_001891695_01023	CDS	ptsI_1	2.7.3.9	Phosphoenolpyruvate-protein phosphotransferase
GCA_001891695_01024	CDS	fsaB	4.1.2.-	Fructose-6-phosphate aldolase 2
GCA_001891695_01025	CDS	gldA	1.1.1.6	Glycerol dehydrogenase
GCA_001891695_01026	CDS			hypothetical protein
GCA_001891695_01027	CDS			hypothetical protein
GCA_001891695_01028	CDS			hypothetical protein
GCA_001891695_01029	CDS	sppA_1	3.4.21.-	Putative signal peptide peptidase SppA
GCA_001891695_01030	CDS			hypothetical protein
GCA_001891695_01031	CDS			hypothetical protein
GCA_001891695_01032	CDS			hypothetical protein
GCA_001891695_01033	CDS			hypothetical protein
GCA_001891695_01034	CDS			hypothetical protein
GCA_001891695_01035	CDS			hypothetical protein
GCA_001891695_01036	CDS			hypothetical protein
GCA_001891695_01037	CDS			hypothetical protein
GCA_001891695_01038	CDS			hypothetical protein
GCA_001891695_01039	CDS			hypothetical protein
GCA_001891695_01040	CDS			hypothetical protein
GCA_001891695_01041	CDS			hypothetical protein
GCA_001891695_01042	CDS	mec_1	3.4.17.-	CysO-cysteine peptidase
GCA_001891695_01043	CDS			hypothetical protein
GCA_001891695_01044	CDS			hypothetical protein
GCA_001891695_01045	CDS	ompX_1		Outer membrane protein X
GCA_001891695_01046	CDS			hypothetical protein
GCA_001891695_01047	CDS			hypothetical protein
GCA_001891695_01048	CDS			hypothetical protein
GCA_001891695_01049	CDS	sppA_2	3.4.21.-	Putative signal peptide peptidase SppA
GCA_001891695_01050	CDS			hypothetical protein
GCA_001891695_01051	CDS			hypothetical protein
GCA_001891695_01052	CDS	intS_1		Prophage integrase IntS
GCA_001891695_01053	CDS			hypothetical protein
GCA_001891695_01054	CDS			hypothetical protein
GCA_001891695_01055	CDS			hypothetical protein
GCA_001891695_01056	CDS			hypothetical protein
GCA_001891695_01057	CDS	xerC_2		Tyrosine recombinase XerC
GCA_001891695_01058	CDS			hypothetical protein
GCA_001891695_01059	CDS			hypothetical protein
GCA_001891695_01060	CDS			hypothetical protein
GCA_001891695_01061	CDS			hypothetical protein
GCA_001891695_01062	CDS			hypothetical protein
GCA_001891695_01063	CDS			hypothetical protein
GCA_001891695_01064	CDS			hypothetical protein
GCA_001891695_01065	CDS			hypothetical protein
GCA_001891695_01066	CDS			hypothetical protein
GCA_001891695_01067	CDS			hypothetical protein
GCA_001891695_01068	CDS			hypothetical protein
GCA_001891695_01069	CDS	doc		Toxin Doc
GCA_001891695_01070	CDS			hypothetical protein
GCA_001891695_01071	CDS			hypothetical protein
GCA_001891695_01072	CDS			hypothetical protein
GCA_001891695_01073	CDS	holE_1	2.7.7.7	DNA polymerase III subunit theta
GCA_001891695_01074	CDS			hypothetical protein
GCA_001891695_01075	CDS			hypothetical protein
GCA_001891695_01076	CDS			hypothetical protein
GCA_001891695_01077	CDS			hypothetical protein
GCA_001891695_01078	CDS			hypothetical protein
GCA_001891695_01079	CDS	mboIIM	2.1.1.72	Modification methylase MboII
GCA_001891695_01080	CDS			hypothetical protein
GCA_001891695_01081	CDS			hypothetical protein
GCA_001891695_01082	CDS			hypothetical protein
GCA_001891695_01083	CDS			hypothetical protein
GCA_001891695_01084	CDS			hypothetical protein
GCA_001891695_01085	CDS			hypothetical protein
GCA_001891695_01086	CDS			hypothetical protein
GCA_001891695_01087	CDS	pphA_1	3.1.3.16	Serine/threonine-protein phosphatase 1
GCA_001891695_01088	CDS			hypothetical protein
GCA_001891695_01089	CDS			hypothetical protein
GCA_001891695_01090	CDS			hypothetical protein
GCA_001891695_01091	CDS			hypothetical protein
GCA_001891695_01092	CDS			hypothetical protein
GCA_001891695_01093	CDS			hypothetical protein
GCA_001891695_01094	CDS			hypothetical protein
GCA_001891695_01095	CDS			hypothetical protein
GCA_001891695_01096	CDS			hypothetical protein
GCA_001891695_01097	CDS			hypothetical protein
GCA_001891695_01098	CDS			hypothetical protein
GCA_001891695_01099	CDS			hypothetical protein
GCA_001891695_01100	CDS	dnaB_1	3.6.4.12	Replicative DNA helicase
GCA_001891695_01101	tRNA			tRNA-Met(cat)
GCA_001891695_01102	CDS			hypothetical protein
GCA_001891695_01103	CDS			hypothetical protein
GCA_001891695_01104	tRNA			tRNA-Thr(tgt)
GCA_001891695_01105	tRNA			tRNA-Asn(gtt)
GCA_001891695_01106	CDS	dam_2	2.1.1.72	DNA adenine methylase
GCA_001891695_01107	CDS	rdgC_1		Recombination-associated protein RdgC
GCA_001891695_01108	CDS			hypothetical protein
GCA_001891695_01109	CDS			hypothetical protein
GCA_001891695_01110	CDS			hypothetical protein
GCA_001891695_01111	CDS			hypothetical protein
GCA_001891695_01112	CDS			hypothetical protein
GCA_001891695_01113	CDS	repA		Replication protein RepA
GCA_001891695_01114	CDS			hypothetical protein
GCA_001891695_01115	CDS	parA_2		Plasmid partition protein A
GCA_001891695_01116	CDS	virB_1		Virulence regulon transcriptional activator VirB
GCA_001891695_01117	CDS			hypothetical protein
GCA_001891695_01118	CDS			hypothetical protein
GCA_001891695_01119	CDS			hypothetical protein
GCA_001891695_01120	CDS			hypothetical protein
GCA_001891695_01121	CDS			hypothetical protein
GCA_001891695_01122	CDS			hypothetical protein
GCA_001891695_01123	CDS			hypothetical protein
GCA_001891695_01124	CDS			hypothetical protein
GCA_001891695_01125	CDS			hypothetical protein
GCA_001891695_01126	CDS			hypothetical protein
GCA_001891695_01127	CDS			hypothetical protein
GCA_001891695_01128	CDS			hypothetical protein
GCA_001891695_01129	CDS			hypothetical protein
GCA_001891695_01130	CDS			hypothetical protein
GCA_001891695_01131	CDS			hypothetical protein
GCA_001891695_01132	CDS			hypothetical protein
GCA_001891695_01133	CDS			hypothetical protein
GCA_001891695_01134	CDS			hypothetical protein
GCA_001891695_01135	CDS			hypothetical protein
GCA_001891695_01136	CDS			hypothetical protein
GCA_001891695_01137	CDS			hypothetical protein
GCA_001891695_01138	CDS			hypothetical protein
GCA_001891695_01139	CDS	aspA_1	4.3.1.1	Aspartate ammonia-lyase
GCA_001891695_01140	CDS			hypothetical protein
GCA_001891695_01141	CDS	rbsK_1	2.7.1.15	Ribokinase
GCA_001891695_01142	CDS			hypothetical protein
GCA_001891695_01143	CDS			hypothetical protein
GCA_001891695_01144	CDS	php_2		Phosphotriesterase homology protein
GCA_001891695_01145	CDS			hypothetical protein
GCA_001891695_01146	CDS			hypothetical protein
GCA_001891695_01147	CDS			hypothetical protein
GCA_001891695_01148	CDS			hypothetical protein
GCA_001891695_01149	CDS			hypothetical protein
GCA_001891695_01150	CDS			hypothetical protein
GCA_001891695_01151	CDS			hypothetical protein
GCA_001891695_01152	CDS			hypothetical protein
GCA_001891695_01153	CDS	era_1		GTPase Era
GCA_001891695_01154	CDS	flu_1		Antigen 43
GCA_001891695_01155	CDS	yeeR		Inner membrane protein YeeR
GCA_001891695_01156	CDS			hypothetical protein
GCA_001891695_01157	CDS			hypothetical protein
GCA_001891695_01158	CDS			hypothetical protein
GCA_001891695_01159	CDS	klcA_1		Antirestriction protein KlcA
GCA_001891695_01160	CDS			hypothetical protein
GCA_001891695_01161	CDS			hypothetical protein
GCA_001891695_01162	CDS	cbeA_1		Cytoskeleton bundling-enhancing protein CbeA
GCA_001891695_01163	CDS	cbtA_1		Cytoskeleton-binding toxin CbtA
GCA_001891695_01164	CDS			hypothetical protein
GCA_001891695_01165	CDS	pduV_1		Propanediol utilization protein PduV
GCA_001891695_01166	CDS			hypothetical protein
GCA_001891695_01167	CDS	yeeA		Inner membrane protein YeeA
GCA_001891695_01168	CDS			hypothetical protein
GCA_001891695_01169	CDS			hypothetical protein
GCA_001891695_01170	CDS			hypothetical protein
GCA_001891695_01171	CDS	era_2		GTPase Era
GCA_001891695_01172	CDS			hypothetical protein
GCA_001891695_01173	CDS			hypothetical protein
GCA_001891695_01174	CDS	klcA_2		Antirestriction protein KlcA
GCA_001891695_01175	CDS			hypothetical protein
GCA_001891695_01176	CDS			hypothetical protein
GCA_001891695_01177	CDS	cbeA_2		Cytoskeleton bundling-enhancing protein CbeA
GCA_001891695_01178	CDS	cbtA_2		Cytoskeleton-binding toxin CbtA
GCA_001891695_01179	CDS			hypothetical protein
GCA_001891695_01180	CDS			hypothetical protein
GCA_001891695_01181	CDS			hypothetical protein
GCA_001891695_01182	CDS	parD1		Antitoxin ParD1
GCA_001891695_01183	CDS			hypothetical protein
GCA_001891695_01184	CDS	cadC		Transcriptional activator CadC
GCA_001891695_01185	CDS	cadB		putative cadaverine/lysine antiporter
GCA_001891695_01186	CDS	cadA	4.1.1.18	Inducible lysine decarboxylase
GCA_001891695_01187	CDS	dtpC		Dipeptide and tripeptide permease C
GCA_001891695_01188	CDS	lysU	6.1.1.6	Lysine--tRNA ligase, heat inducible
GCA_001891695_01189	CDS	ghoT		Toxin GhoT
GCA_001891695_01190	CDS	ghoS	3.1.-.-	Endoribonuclease GhoS
GCA_001891695_01191	CDS			hypothetical protein
GCA_001891695_01192	CDS			hypothetical protein
GCA_001891695_01193	CDS	dcuS	2.7.13.3	Sensor histidine kinase DcuS
GCA_001891695_01194	CDS	dcuR_1		Transcriptional regulatory protein DcuR
GCA_001891695_01195	CDS	dcuB_1		Anaerobic C4-dicarboxylate transporter DcuB
GCA_001891695_01196	CDS	fumB	4.2.1.2	Fumarate hydratase class I, anaerobic
GCA_001891695_01197	CDS	yjdF		Inner membrane protein YjdF
GCA_001891695_01198	CDS	melB		Melibiose carrier protein
GCA_001891695_01199	CDS	melA	3.2.1.22	Alpha-galactosidase
GCA_001891695_01200	CDS	melR		Melibiose operon regulatory protein
GCA_001891695_01201	CDS	adiA	4.1.1.19	Biodegradative arginine decarboxylase
GCA_001891695_01202	CDS	gadX_2		HTH-type transcriptional regulator GadX
GCA_001891695_01203	CDS	adiC		Arginine/agmatine antiporter
GCA_001891695_01204	CDS	eptA	2.7.-.-	Phosphoethanolamine transferase EptA
GCA_001891695_01205	CDS	basR		Transcriptional regulatory protein BasR
GCA_001891695_01206	CDS	basS	2.7.13.3	Sensor protein BasS
GCA_001891695_01207	CDS			hypothetical protein
GCA_001891695_01208	CDS	proP_1		Proline/betaine transporter
GCA_001891695_01209	CDS			hypothetical protein
GCA_001891695_01210	CDS	crfC		Clamp-binding protein CrfC
GCA_001891695_01211	CDS			hypothetical protein
GCA_001891695_01212	CDS			hypothetical protein
GCA_001891695_01213	CDS	phnC	3.6.3.27	Phosphate-import ATP-binding protein PhnC
GCA_001891695_01214	CDS	phnD		Phosphate-import protein PhnD
GCA_001891695_01215	CDS			hypothetical protein
GCA_001891695_01216	CDS	phnE		Phosphate-import permease protein PhnE
GCA_001891695_01217	CDS	phnF		putative transcriptional regulator PhnF
GCA_001891695_01218	CDS	phnG	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
GCA_001891695_01219	CDS	phnH	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
GCA_001891695_01220	CDS	phnI	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
GCA_001891695_01221	CDS	phnJ	4.7.1.1	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
GCA_001891695_01222	CDS	phnK		Putative phosphonates utilization ATP-binding protein PhnK
GCA_001891695_01223	CDS	phnL	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
GCA_001891695_01224	CDS	phnM	3.6.1.63	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
GCA_001891695_01225	CDS	phnN	2.7.4.23	Ribose 1,5-bisphosphate phosphokinase PhnN
GCA_001891695_01226	CDS	phnO	2.3.1.-	Aminoalkylphosphonate N-acetyltransferase
GCA_001891695_01227	CDS	phnP	3.1.4.55	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
GCA_001891695_01228	CDS			hypothetical protein
GCA_001891695_01229	CDS	rpiB	5.3.1.6	Ribose-5-phosphate isomerase B
GCA_001891695_01230	CDS	rpiR_1		HTH-type transcriptional regulator RpiR
GCA_001891695_01231	CDS	alsB		D-allose-binding periplasmic protein
GCA_001891695_01232	CDS	rbsA_2	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001891695_01233	CDS	alsC		D-allose transport system permease protein AlsC
GCA_001891695_01234	CDS	alsE	5.1.3.-	D-allulose-6-phosphate 3-epimerase
GCA_001891695_01235	CDS	alsK	2.7.1.55	D-allose kinase
GCA_001891695_01236	CDS	yjcS	3.1.6.-	Putative alkyl/aryl-sulfatase YjcS
GCA_001891695_01237	CDS			hypothetical protein
GCA_001891695_01238	CDS	mdtN		Multidrug resistance protein MdtN
GCA_001891695_01239	CDS	mdtO		Multidrug resistance protein MdtO
GCA_001891695_01240	CDS	cusC_1		Cation efflux system protein CusC
GCA_001891695_01241	CDS	fdhF_1	1.1.99.33	Formate dehydrogenase H
GCA_001891695_01242	CDS	fdhF_2	1.1.99.33	Formate dehydrogenase H
GCA_001891695_01243	CDS			hypothetical protein
GCA_001891695_01244	CDS	gltP		Proton/glutamate-aspartate symporter
GCA_001891695_01245	CDS	nrfG		Formate-dependent nitrite reductase complex subunit NrfG
GCA_001891695_01246	CDS	ccmH_1		Cytochrome c-type biogenesis protein CcmH
GCA_001891695_01247	CDS	ccmF_1		Cytochrome c-type biogenesis protein CcmF
GCA_001891695_01248	CDS			hypothetical protein
GCA_001891695_01249	CDS	ydhX_1		putative ferredoxin-like protein YdhX
GCA_001891695_01250	CDS	nrfB		Cytochrome c-type protein NrfB
GCA_001891695_01251	CDS	nrfA	1.7.2.2	Cytochrome c-552
GCA_001891695_01252	CDS	acs_1	6.2.1.1	Acetyl-coenzyme A synthetase
GCA_001891695_01253	CDS	yjcH		Inner membrane protein YjcH
GCA_001891695_01254	CDS	actP		Cation/acetate symporter ActP
GCA_001891695_01255	CDS	pipB2		Secreted effector protein PipB2
GCA_001891695_01256	CDS	nhaK		Sodium, potassium, lithium and rubidium/H(+) antiporter
GCA_001891695_01257	CDS	ghxP		Guanine/hypoxanthine permease GhxP
GCA_001891695_01258	CDS	soxR		Redox-sensitive transcriptional activator SoxR
GCA_001891695_01259	CDS	soxS		Regulatory protein SoxS
GCA_001891695_01260	CDS	yjcC	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase YjcC
GCA_001891695_01261	CDS			hypothetical protein
GCA_001891695_01262	CDS	ssb_1		Single-stranded DNA-binding protein
GCA_001891695_01263	CDS	uvrA		UvrABC system protein A
GCA_001891695_01264	CDS			hypothetical protein
GCA_001891695_01265	CDS			hypothetical protein
GCA_001891695_01266	CDS	aphA	3.1.3.2	Class B acid phosphatase
GCA_001891695_01267	CDS			hypothetical protein
GCA_001891695_01268	CDS	tyrB	2.6.1.57	Aromatic-amino-acid aminotransferase
GCA_001891695_01269	CDS	alr	5.1.1.1	Alanine racemase, biosynthetic
GCA_001891695_01270	CDS	dnaB_2	3.6.4.12	Replicative DNA helicase
GCA_001891695_01271	CDS	qorA	1.6.5.5	Quinone oxidoreductase 1
GCA_001891695_01272	CDS	pspG		Phage shock protein G
GCA_001891695_01273	CDS	dusA	1.3.1.-	tRNA-dihydrouridine(20/20a) synthase
GCA_001891695_01274	CDS			hypothetical protein
GCA_001891695_01275	CDS	zur		Zinc uptake regulation protein
GCA_001891695_01276	CDS			hypothetical protein
GCA_001891695_01277	CDS	dinF		DNA damage-inducible protein F
GCA_001891695_01278	CDS	lexA_1	3.4.21.88	LexA repressor
GCA_001891695_01279	CDS	dgkA	2.7.1.107	Diacylglycerol kinase
GCA_001891695_01280	CDS	plsB	2.3.1.15	Glycerol-3-phosphate acyltransferase
GCA_001891695_01281	CDS	ubiA	2.5.1.-	4-hydroxybenzoate octaprenyltransferase
GCA_001891695_01282	CDS	ubiC	4.1.3.40	Chorismate pyruvate-lyase
GCA_001891695_01283	CDS	sopA	2.3.2.26	E3 ubiquitin-protein ligase SopA
GCA_001891695_01284	CDS			hypothetical protein
GCA_001891695_01285	CDS			hypothetical protein
GCA_001891695_01286	CDS			hypothetical protein
GCA_001891695_01287	CDS	lamB		Maltoporin
GCA_001891695_01288	CDS	malK	3.6.3.19	Maltose/maltodextrin import ATP-binding protein MalK
GCA_001891695_01289	CDS			hypothetical protein
GCA_001891695_01290	CDS	malE		Maltose-binding periplasmic protein
GCA_001891695_01291	CDS	malF_1		Maltose transport system permease protein MalF
GCA_001891695_01292	CDS	malG_1		Maltose transport system permease protein MalG
GCA_001891695_01293	CDS	xylE		D-xylose-proton symporter
GCA_001891695_01294	CDS	psiE		Protein PsiE
GCA_001891695_01295	CDS			hypothetical protein
GCA_001891695_01296	CDS			hypothetical protein
GCA_001891695_01297	CDS	gfcB_1		putative lipoprotein GfcB
GCA_001891695_01298	CDS			hypothetical protein
GCA_001891695_01299	CDS	pgi	5.3.1.9	Glucose-6-phosphate isomerase
GCA_001891695_01300	CDS	lysC	2.7.2.4	Lysine-sensitive aspartokinase 3
GCA_001891695_01301	CDS	pezT	2.7.1.176	Toxin PezT
GCA_001891695_01302	CDS			hypothetical protein
GCA_001891695_01303	CDS			hypothetical protein
GCA_001891695_01304	CDS			hypothetical protein
GCA_001891695_01305	CDS	rluF	5.4.99.21	23S rRNA pseudouridine(2604) synthase
GCA_001891695_01306	CDS	pepE	3.4.13.21	Peptidase E
GCA_001891695_01307	CDS			hypothetical protein
GCA_001891695_01308	CDS	metH	2.1.1.13	Methionine synthase
GCA_001891695_01309	CDS	iclR		Transcriptional repressor IclR
GCA_001891695_01310	CDS			hypothetical protein
GCA_001891695_01311	CDS			hypothetical protein
GCA_001891695_01312	CDS			hypothetical protein
GCA_001891695_01313	CDS	flu_2		Antigen 43
GCA_001891695_01314	CDS	era_3		GTPase Era
GCA_001891695_01315	CDS			hypothetical protein
GCA_001891695_01316	CDS			Insertion sequence IS5376 putative ATP-binding protein
GCA_001891695_01317	CDS			hypothetical protein
GCA_001891695_01318	CDS			hypothetical protein
GCA_001891695_01319	CDS	hha_1		Hemolysin expression-modulating protein Hha
GCA_001891695_01320	CDS			hypothetical protein
GCA_001891695_01321	CDS			hypothetical protein
GCA_001891695_01322	CDS			hypothetical protein
GCA_001891695_01323	CDS			hypothetical protein
GCA_001891695_01324	CDS			Insertion element IS6110 uncharacterized 12.0 kDa protein
GCA_001891695_01325	CDS			Insertion sequence IS5376 putative ATP-binding protein
GCA_001891695_01326	CDS			hypothetical protein
GCA_001891695_01327	CDS			hypothetical protein
GCA_001891695_01328	CDS			hypothetical protein
GCA_001891695_01329	CDS			hypothetical protein
GCA_001891695_01330	CDS			hypothetical protein
GCA_001891695_01331	CDS			hypothetical protein
GCA_001891695_01332	CDS			hypothetical protein
GCA_001891695_01333	CDS			hypothetical protein
GCA_001891695_01334	CDS	vgrG1_3	6.3.2.-	Actin cross-linking toxin VgrG1
GCA_001891695_01335	CDS			hypothetical protein
GCA_001891695_01336	CDS			hypothetical protein
GCA_001891695_01337	CDS	ansP2		L-asparagine permease 2
GCA_001891695_01338	CDS	orfC		Antigen Lp49
GCA_001891695_01339	CDS	fecA		Fe(3+) dicitrate transport protein FecA
GCA_001891695_01340	CDS	mcbR		HTH-type transcriptional regulator McbR
GCA_001891695_01341	CDS	curA	1.3.1.-	NADPH-dependent curcumin reductase
GCA_001891695_01342	CDS	mnaT	2.3.1.-	L-amino acid N-acyltransferase MnaT
GCA_001891695_01343	CDS	ydcZ		Inner membrane protein YdcZ
GCA_001891695_01344	CDS			hypothetical protein
GCA_001891695_01345	CDS	ortT		Orphan toxin OrtT
GCA_001891695_01346	CDS	vatD	2.3.1.-	Streptogramin A acetyltransferase
GCA_001891695_01347	CDS	prr	1.2.1.19	Gamma-aminobutyraldehyde dehydrogenase
GCA_001891695_01348	CDS	ydcV_1		Inner membrane ABC transporter permease protein YdcV
GCA_001891695_01349	CDS	ydcU		Inner membrane ABC transporter permease protein YdcU
GCA_001891695_01350	CDS	potA_1	3.6.3.31	Spermidine/putrescine import ATP-binding protein PotA
GCA_001891695_01351	CDS	spuE		Spermidine-binding periplasmic protein SpuE
GCA_001891695_01352	CDS	lysN	2.6.1.39	2-aminoadipate transaminase
GCA_001891695_01353	CDS	hicB		Antitoxin HicB
GCA_001891695_01354	CDS			hypothetical protein
GCA_001891695_01355	CDS	ydcP_1	3.4.-.-	putative protease YdcP
GCA_001891695_01356	CDS	sutR		HTH-type transcriptional regulator SutR
GCA_001891695_01357	CDS	ydcO		Inner membrane protein YdcO
GCA_001891695_01358	CDS			hypothetical protein
GCA_001891695_01359	CDS			hypothetical protein
GCA_001891695_01360	CDS	tehB_1	2.1.1.265	Tellurite methyltransferase
GCA_001891695_01361	CDS	tehA		Tellurite resistance protein TehA
GCA_001891695_01362	CDS	glmU_1	2.3.1.157	Bifunctional protein GlmU
GCA_001891695_01363	CDS	rimL	2.3.1.-	Ribosomal-protein-serine acetyltransferase
GCA_001891695_01364	CDS			hypothetical protein
GCA_001891695_01365	CDS	mdoD		Glucans biosynthesis protein D
GCA_001891695_01366	CDS			hypothetical protein
GCA_001891695_01367	CDS	catM		HTH-type transcriptional regulator CatM
GCA_001891695_01368	CDS	trg		Methyl-accepting chemotaxis protein III
GCA_001891695_01369	CDS			hypothetical protein
GCA_001891695_01370	CDS			hypothetical protein
GCA_001891695_01371	CDS	cybB		Cytochrome b561
GCA_001891695_01372	CDS	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase
GCA_001891695_01373	CDS	aldA	1.2.1.22	Lactaldehyde dehydrogenase
GCA_001891695_01374	CDS			hypothetical protein
GCA_001891695_01375	CDS	dbpA_1	3.6.4.13	ATP-dependent RNA helicase DbpA
GCA_001891695_01376	CDS	azoR	1.7.-.-	FMN-dependent NADH-azoreductase
GCA_001891695_01377	CDS			hypothetical protein
GCA_001891695_01378	CDS		3.1.1.23	Monoacylglycerol lipase
