locus_tag	ftype	gene	EC_number	product
GCA_001614485_01133	CDS	symE_1	3.1.-.-	Toxic protein SymE
GCA_001614485_01134	CDS			hypothetical protein
GCA_001614485_01135	CDS	rhsC_1	3.1.-.-	Putative deoxyribonuclease RhsC
GCA_001614485_01136	CDS			hypothetical protein
GCA_001614485_01137	CDS			hypothetical protein
GCA_001614485_01138	CDS			hypothetical protein
GCA_001614485_01139	CDS			hypothetical protein
GCA_001614485_01140	CDS	hemR_1		Hemin receptor
GCA_001614485_01141	CDS			hypothetical protein
GCA_001614485_01142	CDS			hypothetical protein
GCA_001614485_01143	CDS			hypothetical protein
GCA_001614485_01144	CDS	ugpB_1		sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GCA_001614485_01145	CDS			hypothetical protein
GCA_001614485_01146	CDS			hypothetical protein
GCA_001614485_01147	CDS	ybbH_1		putative HTH-type transcriptional regulator YbbH
GCA_001614485_01148	CDS	ptsG_1	2.7.1.199	PTS system glucose-specific EIICBA component
GCA_001614485_01149	CDS	nanE	5.1.3.9	Putative N-acetylmannosamine-6-phosphate 2-epimerase
GCA_001614485_01150	CDS			hypothetical protein
GCA_001614485_01151	CDS			hypothetical protein
GCA_001614485_01152	CDS	yadA		Adhesin YadA
GCA_001614485_01153	CDS	dxs_1	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase
GCA_001614485_01154	CDS	tkt	2.2.1.1	Transketolase
GCA_001614485_01155	CDS	ulaA_1		Ascorbate-specific PTS system EIIC component
GCA_001614485_01156	CDS			hypothetical protein
GCA_001614485_01157	CDS	ulaC_1	2.7.1.194	Ascorbate-specific PTS system EIIA component
GCA_001614485_01158	CDS	gntR_1		HTH-type transcriptional regulator GntR
GCA_001614485_01159	CDS			hypothetical protein
GCA_001614485_01160	CDS	selU	2.9.1.-	tRNA 2-selenouridine synthase
GCA_001614485_01161	CDS			hypothetical protein
GCA_001614485_01162	CDS	lolD_1	3.6.3.-	Lipoprotein-releasing system ATP-binding protein LolD
GCA_001614485_01163	CDS	tesA	3.1.2.-	Acyl-CoA thioesterase 1
GCA_001614485_01164	CDS		1.-.-.-	putative oxidoreductase
GCA_001614485_01165	CDS	trxA_1		Thioredoxin
GCA_001614485_01166	CDS	fetB		putative iron export permease protein FetB
GCA_001614485_01167	CDS	fetA	3.6.3.-	putative iron export ATP-binding protein FetA
GCA_001614485_01168	CDS	hflK_1		Modulator of FtsH protease HflK
GCA_001614485_01169	CDS	ybbJ		Inner membrane protein YbbJ
GCA_001614485_01170	CDS			hypothetical protein
GCA_001614485_01171	CDS			hypothetical protein
GCA_001614485_01172	CDS			hypothetical protein
GCA_001614485_01173	CDS			hypothetical protein
GCA_001614485_01174	CDS	cueR		HTH-type transcriptional regulator CueR
GCA_001614485_01175	CDS	ybaT		Inner membrane transport protein YbaT
GCA_001614485_01176	CDS	glsA1	3.5.1.2	Glutaminase 1
GCA_001614485_01177	CDS	copA	3.6.3.54	Copper-exporting P-type ATPase A
GCA_001614485_01178	CDS	ybaQ		putative HTH-type transcriptional regulator YbaQ
GCA_001614485_01179	CDS	higB-1		Toxin HigB-1
GCA_001614485_01180	CDS			hypothetical protein
GCA_001614485_01181	CDS	ybaK	4.2.-.-	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
GCA_001614485_01182	CDS	mggB_1	3.1.3.-	Mannosylglucosyl-3-phosphoglycerate phosphatase
GCA_001614485_01183	CDS	fsr		Fosmidomycin resistance protein
GCA_001614485_01184	CDS			hypothetical protein
GCA_001614485_01185	CDS			hypothetical protein
GCA_001614485_01186	CDS			hypothetical protein
GCA_001614485_01187	CDS			hypothetical protein
GCA_001614485_01188	CDS	elmGT	2.4.1.331	Elloramycin glycosyltransferase ElmGT
GCA_001614485_01189	CDS		3.6.3.-	Multidrug efflux ATP-binding/permease protein
GCA_001614485_01190	CDS	fes_2		Enterochelin esterase
GCA_001614485_01191	CDS	besA	3.1.-.-	Ferri-bacillibactin esterase BesA
GCA_001614485_01192	CDS	pfeA		Ferric enterobactin receptor
GCA_001614485_01193	CDS	aroH_1	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
GCA_001614485_01194	CDS			hypothetical protein
GCA_001614485_01195	CDS			hypothetical protein
GCA_001614485_01196	CDS			hypothetical protein
GCA_001614485_01197	CDS	cvaA		Colicin V secretion protein CvaA
GCA_001614485_01198	CDS	apxIB_1		Toxin RTX-I translocation ATP-binding protein
GCA_001614485_01199	CDS	cvaC		Colicin-V
GCA_001614485_01200	CDS	ntdC	1.1.1.361	Glucose-6-phosphate 3-dehydrogenase
GCA_001614485_01201	CDS			Sugar transporter SemiSWEET
GCA_001614485_01202	CDS	hapE	1.14.13.84	4-hydroxyacetophenone monooxygenase
GCA_001614485_01203	CDS			hypothetical protein
GCA_001614485_01204	CDS			hypothetical protein
GCA_001614485_01205	CDS			hypothetical protein
GCA_001614485_01206	CDS			hypothetical protein
GCA_001614485_01207	CDS	tsx_1		Nucleoside-specific channel-forming protein tsx
GCA_001614485_01208	CDS	yajI		putative lipoprotein YajI
GCA_001614485_01209	CDS	nrdR		Transcriptional repressor NrdR
GCA_001614485_01210	CDS	ribD		Riboflavin biosynthesis protein RibD
GCA_001614485_01211	CDS	ribE	2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
GCA_001614485_01212	CDS	nusB		N utilization substance protein B
GCA_001614485_01213	CDS	thiL	2.7.4.16	Thiamine-monophosphate kinase
GCA_001614485_01214	CDS	pgpA	3.1.3.27	Phosphatidylglycerophosphatase A
GCA_001614485_01215	CDS	gpr_1	1.1.1.-	L-glyceraldehyde 3-phosphate reductase
GCA_001614485_01216	CDS	dxs_2	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase
GCA_001614485_01217	CDS	ispA	2.5.1.10	Farnesyl diphosphate synthase
GCA_001614485_01218	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
GCA_001614485_01219	CDS	thiI	2.8.1.4	tRNA sulfurtransferase
GCA_001614485_01220	CDS			hypothetical protein
GCA_001614485_01221	CDS	panE	1.1.1.169	2-dehydropantoate 2-reductase
GCA_001614485_01222	CDS			hypothetical protein
GCA_001614485_01223	CDS	yajR		Inner membrane transport protein YajR
GCA_001614485_01224	CDS	cyoE	2.5.1.-	Protoheme IX farnesyltransferase
GCA_001614485_01225	CDS	cyoD		Cytochrome bo(3) ubiquinol oxidase subunit 4
GCA_001614485_01226	CDS	cyoC		Cytochrome bo(3) ubiquinol oxidase subunit 3
GCA_001614485_01227	CDS	cyoB	1.10.3.10	Cytochrome bo(3) ubiquinol oxidase subunit 1
GCA_001614485_01228	CDS	cyoA		Cytochrome bo(3) ubiquinol oxidase subunit 2
GCA_001614485_01229	CDS			hypothetical protein
GCA_001614485_01230	CDS			hypothetical protein
GCA_001614485_01231	CDS	hsdR_1	3.1.21.3	Type-1 restriction enzyme R protein
GCA_001614485_01232	CDS			hypothetical protein
GCA_001614485_01233	CDS			hypothetical protein
GCA_001614485_01234	CDS			hypothetical protein
GCA_001614485_01235	CDS			hypothetical protein
GCA_001614485_01236	CDS			hypothetical protein
GCA_001614485_01237	CDS			hypothetical protein
GCA_001614485_01238	CDS			hypothetical protein
GCA_001614485_01239	CDS			hypothetical protein
GCA_001614485_01240	CDS			Insertion element IS6110 uncharacterized 12.0 kDa protein
GCA_001614485_01241	CDS			hypothetical protein
GCA_001614485_01242	CDS			hypothetical protein
GCA_001614485_01243	CDS			hypothetical protein
GCA_001614485_01244	CDS			hypothetical protein
GCA_001614485_01245	CDS			hypothetical protein
GCA_001614485_01246	CDS			hypothetical protein
GCA_001614485_01247	CDS			hypothetical protein
GCA_001614485_01248	CDS			hypothetical protein
GCA_001614485_01249	CDS	hns_1		DNA-binding protein H-NS, plasmid
GCA_001614485_01250	CDS			hypothetical protein
GCA_001614485_01251	CDS			hypothetical protein
GCA_001614485_01252	CDS			hypothetical protein
GCA_001614485_01253	CDS			hypothetical protein
GCA_001614485_01254	CDS			hypothetical protein
GCA_001614485_01255	CDS			hypothetical protein
GCA_001614485_01256	CDS			hypothetical protein
GCA_001614485_01257	CDS	der_1		GTPase Der
GCA_001614485_01258	CDS	pic_1	3.4.21.-	Serine protease pic autotransporter
GCA_001614485_01259	CDS	papB		Major pilu subunit operon regulatory protein PapB
GCA_001614485_01260	CDS			hypothetical protein
GCA_001614485_01261	CDS			hypothetical protein
GCA_001614485_01262	CDS			hypothetical protein
GCA_001614485_01263	CDS			hypothetical protein
GCA_001614485_01264	CDS			hypothetical protein
GCA_001614485_01265	CDS	cdiA	3.1.-.-	tRNA nuclease CdiA
GCA_001614485_01266	CDS	shlB		Hemolysin transporter protein ShlB
GCA_001614485_01267	CDS			hypothetical protein
GCA_001614485_01268	CDS	gntR_2		HTH-type transcriptional regulator GntR
GCA_001614485_01269	CDS	ulaC_2	2.7.1.194	Ascorbate-specific PTS system EIIA component
GCA_001614485_01270	CDS	ulaB_1	2.7.1.194	Ascorbate-specific PTS system EIIB component
GCA_001614485_01271	CDS	ulaA_2		Ascorbate-specific PTS system EIIC component
GCA_001614485_01272	CDS			hypothetical protein
GCA_001614485_01273	CDS			hypothetical protein
GCA_001614485_01274	CDS	fucP_1		L-fucose-proton symporter
GCA_001614485_01275	CDS	rbsK_2	2.7.1.15	Ribokinase
GCA_001614485_01276	CDS			hypothetical protein
GCA_001614485_01277	CDS			hypothetical protein
GCA_001614485_01278	CDS			hypothetical protein
GCA_001614485_01279	CDS	yahB_2		putative HTH-type transcriptional regulator YahB
GCA_001614485_01280	CDS	codB_2		Cytosine permease
GCA_001614485_01281	CDS	atzF_2	3.5.1.54	Allophanate hydrolase
GCA_001614485_01282	CDS	arcC1_2	2.7.2.2	Carbamate kinase 1
GCA_001614485_01283	CDS			hypothetical protein
GCA_001614485_01284	CDS	sucD_3	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
GCA_001614485_01285	CDS			hypothetical protein
GCA_001614485_01286	CDS	rutB_3	3.5.1.110	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
GCA_001614485_01287	CDS			hypothetical protein
GCA_001614485_01288	CDS			Insertion element IS6110 uncharacterized 12.0 kDa protein
GCA_001614485_01289	CDS			hypothetical protein
GCA_001614485_01290	CDS			hypothetical protein
GCA_001614485_01291	CDS			hypothetical protein
GCA_001614485_01292	CDS	col	3.1.-.-	Colicin-E2
GCA_001614485_01293	CDS	imm		Colicin-E2 immunity protein
GCA_001614485_01294	CDS	mdtH_1		Multidrug resistance protein MdtH
GCA_001614485_01295	CDS	fecE		Fe(3+) dicitrate transport ATP-binding protein FecE
GCA_001614485_01296	CDS	hmuU_1		Hemin transport system permease protein HmuU
GCA_001614485_01297	CDS	hmuT_1		Hemin-binding periplasmic protein HmuT
GCA_001614485_01298	CDS	pinR_2	3.1.22.-	Serine recombinase PinR
GCA_001614485_01299	CDS			hypothetical protein
GCA_001614485_01300	CDS			hypothetical protein
GCA_001614485_01301	CDS			hypothetical protein
GCA_001614485_01302	CDS			hypothetical protein
GCA_001614485_01303	CDS			hypothetical protein
GCA_001614485_01304	CDS			hypothetical protein
GCA_001614485_01305	CDS			hypothetical protein
GCA_001614485_01306	CDS			hypothetical protein
GCA_001614485_01307	CDS			hypothetical protein
GCA_001614485_01308	CDS			hypothetical protein
GCA_001614485_01309	CDS	gsiA_1	3.6.3.-	Glutathione import ATP-binding protein GsiA
GCA_001614485_01310	CDS	gsiB		Glutathione-binding protein GsiB
GCA_001614485_01311	CDS	gsiC		Glutathione transport system permease protein GsiC
GCA_001614485_01312	CDS	gsiD		Glutathione transport system permease protein GsiD
GCA_001614485_01313	CDS	yliE_1	3.1.4.52	Putative cyclic di-GMP phosphodiesterase YliE
GCA_001614485_01314	CDS	yliE_2	3.1.4.52	Putative cyclic di-GMP phosphodiesterase YliE
GCA_001614485_01315	CDS	ydeH_2	2.7.7.65	Diguanylate cyclase YdeH
GCA_001614485_01316	CDS			hypothetical protein
GCA_001614485_01317	CDS			hypothetical protein
GCA_001614485_01318	CDS	rimO_1	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
GCA_001614485_01319	CDS			hypothetical protein
GCA_001614485_01320	CDS	yliI	1.1.5.-	Aldose sugar dehydrogenase YliI
GCA_001614485_01321	CDS	gstB	2.5.1.18	Glutathione S-transferase GstB
GCA_001614485_01322	CDS	dacC	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacC
GCA_001614485_01323	CDS	deoR_1		Deoxyribose operon repressor
GCA_001614485_01324	CDS	ybjG	3.6.1.27	Putative undecaprenyl-diphosphatase YbjG
GCA_001614485_01325	CDS	mdfA		Multidrug transporter MdfA
GCA_001614485_01326	CDS			hypothetical protein
GCA_001614485_01327	CDS	ybjI	3.1.3.-	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
GCA_001614485_01328	CDS	ybjJ		Inner membrane protein YbjJ
GCA_001614485_01329	CDS	rcdA		HTH-type transcriptional regulator RcdA
GCA_001614485_01330	CDS	aspT_1		Aspartate/alanine antiporter
GCA_001614485_01331	CDS	ybjM		Inner membrane protein YbjM
GCA_001614485_01332	CDS	grxA		Glutaredoxin 1
GCA_001614485_01333	CDS			hypothetical protein
GCA_001614485_01334	CDS	nfsA	1.-.-.-	Oxygen-insensitive NADPH nitroreductase
GCA_001614485_01335	CDS	rimK	6.3.2.-	Ribosomal protein S6--L-glutamate ligase
GCA_001614485_01336	CDS			hypothetical protein
GCA_001614485_01337	CDS			hypothetical protein
GCA_001614485_01338	CDS			hypothetical protein
GCA_001614485_01339	CDS			hypothetical protein
GCA_001614485_01340	CDS	trpS	6.1.1.2	Tryptophan--tRNA ligase
GCA_001614485_01341	CDS	gph	3.1.3.18	Phosphoglycolate phosphatase
GCA_001614485_01342	CDS	rpe	5.1.3.1	Ribulose-phosphate 3-epimerase
GCA_001614485_01343	CDS	dam	2.1.1.72	DNA adenine methylase
GCA_001614485_01344	CDS	damX		Cell division protein DamX
GCA_001614485_01345	CDS	aroB	4.2.3.4	3-dehydroquinate synthase
GCA_001614485_01346	CDS	aroK	2.7.1.71	Shikimate kinase 1
GCA_001614485_01347	CDS	pilQ		Type IV pilus biogenesis and competence protein PilQ
GCA_001614485_01348	CDS			hypothetical protein
GCA_001614485_01349	CDS			hypothetical protein
GCA_001614485_01350	CDS			hypothetical protein
GCA_001614485_01351	CDS			hypothetical protein
GCA_001614485_01352	CDS	mrcA		Penicillin-binding protein 1A
GCA_001614485_01353	CDS	nudE	3.6.1.-	ADP compounds hydrolase NudE
GCA_001614485_01354	CDS	yrfF		Putative membrane protein IgaA 
GCA_001614485_01355	CDS	yrfG	3.1.3.5	GMP/IMP nucleotidase YrfG
GCA_001614485_01356	CDS	hslR		Heat shock protein 15
GCA_001614485_01357	CDS	hslO		33 kDa chaperonin
GCA_001614485_01358	CDS			hypothetical protein
GCA_001614485_01359	CDS	pckA	4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)
GCA_001614485_01360	CDS	higB-2_1		Toxin HigB-2
GCA_001614485_01361	CDS			hypothetical protein
GCA_001614485_01362	CDS	envZ	2.7.13.3	Osmolarity sensor protein EnvZ
GCA_001614485_01363	CDS	ompR		Transcriptional regulatory protein OmpR
GCA_001614485_01364	CDS	acrB_1		Multidrug efflux pump subunit AcrB
GCA_001614485_01365	CDS	tomB		Hha toxicity modulator TomB
GCA_001614485_01366	CDS	hha		Hemolysin expression-modulating protein Hha
GCA_001614485_01367	CDS	maa	2.3.1.79	Maltose O-acetyltransferase
GCA_001614485_01368	CDS	ylaC		Inner membrane protein YlaC
GCA_001614485_01369	CDS	ylaB	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase YlaB
GCA_001614485_01370	CDS			hypothetical protein
GCA_001614485_01371	CDS	atl		DNA base-flipping protein
GCA_001614485_01372	CDS			hypothetical protein
GCA_001614485_01373	CDS	tesB	3.1.2.-	Acyl-CoA thioesterase 2
GCA_001614485_01374	CDS	amtB		Ammonia channel
GCA_001614485_01375	CDS	glnK		Nitrogen regulatory protein P-II 2
GCA_001614485_01376	CDS	mdlB	3.6.3.44	Multidrug resistance-like ATP-binding protein MdlB
GCA_001614485_01377	CDS	yheI	3.6.3.-	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
GCA_001614485_01378	CDS	decR		DNA-binding transcriptional activator DecR
GCA_001614485_01379	CDS	cof	3.6.1.-	HMP-PP phosphatase
GCA_001614485_01380	CDS	sgrR_1		HTH-type transcriptional regulator SgrR
GCA_001614485_01381	CDS	queC	6.3.4.20	7-cyano-7-deazaguanine synthase
GCA_001614485_01382	CDS	fadM	3.1.2.-	Long-chain acyl-CoA thioesterase FadM
GCA_001614485_01383	CDS	comEA		ComE operon protein 1
GCA_001614485_01384	CDS	ppiD	5.2.1.8	Peptidyl-prolyl cis-trans isomerase D
GCA_001614485_01385	CDS	hupB		DNA-binding protein HU-beta
GCA_001614485_01386	CDS	lon_2	3.4.21.53	Lon protease
GCA_001614485_01387	CDS	clpX		ATP-dependent Clp protease ATP-binding subunit ClpX
GCA_001614485_01388	CDS	clpP_2	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
GCA_001614485_01389	CDS	tig	5.2.1.8	Trigger factor
GCA_001614485_01390	CDS	dosP	3.1.4.52	Oxygen sensor protein DosP
GCA_001614485_01391	CDS	osmC	1.11.1.15	Peroxiredoxin OsmC
GCA_001614485_01392	CDS			hypothetical protein
GCA_001614485_01393	CDS	sra		Stationary-phase-induced ribosome-associated protein
GCA_001614485_01394	CDS	maeA	1.1.1.38	NAD-dependent malic enzyme
GCA_001614485_01395	CDS	adhP	1.1.1.1	Alcohol dehydrogenase, propanol-preferring
GCA_001614485_01396	CDS	yddM		putative HTH-type transcriptional regulator YddM
GCA_001614485_01397	CDS	fdnI		Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
GCA_001614485_01398	CDS	fdnH_1		Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
GCA_001614485_01399	CDS	fdnG_1	1.1.5.6	Formate dehydrogenase, nitrate-inducible, major subunit
GCA_001614485_01400	CDS	fdnG_2	1.1.5.6	Formate dehydrogenase, nitrate-inducible, major subunit
GCA_001614485_01401	CDS	yddG		Aromatic amino acid exporter YddG
GCA_001614485_01402	CDS	narU		Nitrate/nitrite transporter NarU
GCA_001614485_01403	CDS	narZ	1.7.99.4	Respiratory nitrate reductase 2 alpha chain
GCA_001614485_01404	CDS	narY	1.7.99.4	Respiratory nitrate reductase 2 beta chain
GCA_001614485_01405	CDS	narW		putative nitrate reductase molybdenum cofactor assembly chaperone NarW
GCA_001614485_01406	CDS	narV	1.7.99.4	Respiratory nitrate reductase 2 gamma chain
GCA_001614485_01407	CDS	yddE	5.1.-.-	putative isomerase YddE
GCA_001614485_01408	CDS	nhoA	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
GCA_001614485_01409	CDS			hypothetical protein
GCA_001614485_01410	CDS	pptA	5.3.2.-	Tautomerase PptA
GCA_001614485_01411	CDS	yjcS_1	3.1.6.-	Putative alkyl/aryl-sulfatase YjcS
GCA_001614485_01412	CDS	cph2_1		Phytochrome-like protein cph2
GCA_001614485_01413	CDS			hypothetical protein
GCA_001614485_01414	CDS	symE_2	3.1.-.-	Toxic protein SymE
GCA_001614485_01415	CDS			hypothetical protein
GCA_001614485_01416	CDS			hypothetical protein
GCA_001614485_01417	CDS			hypothetical protein
GCA_001614485_01418	CDS	icsA_1		Outer membrane protein IcsA autotransporter
GCA_001614485_01419	CDS	icsA_2		Outer membrane protein IcsA autotransporter
GCA_001614485_01420	CDS			hypothetical protein
GCA_001614485_01421	CDS			hypothetical protein
GCA_001614485_01422	CDS			putative autotransporter
GCA_001614485_01423	CDS	minE		Cell division topological specificity factor
GCA_001614485_01424	CDS	minD		Septum site-determining protein MinD
GCA_001614485_01425	CDS	minC		Septum site-determining protein MinC
GCA_001614485_01426	CDS			hypothetical protein
GCA_001614485_01427	CDS	pliG		Inhibitor of g-type lysozyme
GCA_001614485_01428	CDS	ycgL		Protein YcgL
GCA_001614485_01429	CDS		4.3.2.3	Ureidoglycolate lyase
GCA_001614485_01430	CDS			hypothetical protein
GCA_001614485_01431	CDS	lexA_1	3.4.21.88	LexA repressor
GCA_001614485_01432	CDS	dinB1_3	2.7.7.7	DNA polymerase IV 1
GCA_001614485_01433	CDS	dsbB		Disulfide bond formation protein B
GCA_001614485_01434	CDS	nhaB		Na(+)/H(+) antiporter NhaB
GCA_001614485_01435	CDS	fadR		Fatty acid metabolism regulator protein
GCA_001614485_01436	CDS			hypothetical protein
GCA_001614485_01437	CDS	dadA	1.4.99.-	D-amino acid dehydrogenase
GCA_001614485_01438	CDS	dadX	5.1.1.1	Alanine racemase, catabolic
GCA_001614485_01439	CDS	cvrA		K(+)/H(+) antiporter NhaP2
GCA_001614485_01440	CDS	ldcA	3.4.17.13	Murein tetrapeptide carboxypeptidase
GCA_001614485_01441	CDS	emtA	4.2.2.-	Endo-type membrane-bound lytic murein transglycosylase A
GCA_001614485_01442	CDS	ycgR		Flagellar brake protein YcgR
GCA_001614485_01443	CDS			hypothetical protein
GCA_001614485_01444	CDS	cirA_2		Colicin I receptor
GCA_001614485_01445	CDS	nadC_1	2.4.2.19	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
GCA_001614485_01446	CDS	ubiE_3	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GCA_001614485_01447	CDS			putative ABC transporter ATP-binding protein
GCA_001614485_01448	CDS			putative ABC transporter permease protein
GCA_001614485_01449	CDS	xylG	3.6.3.17	Xylose import ATP-binding protein XylG
GCA_001614485_01450	CDS	xylH		Xylose transport system permease protein XylH
GCA_001614485_01451	CDS	xylR		Xylose operon regulatory protein
GCA_001614485_01452	CDS			hypothetical protein
GCA_001614485_01453	CDS	malS	3.2.1.1	Periplasmic alpha-amylase
GCA_001614485_01454	CDS	avtA	2.6.1.66	Valine--pyruvate aminotransferase
GCA_001614485_01455	CDS	hyfA_3	1.-.-.-	Hydrogenase-4 component A
GCA_001614485_01456	CDS	yiaJ_1		DNA-binding transcriptional repressor YiaJ
GCA_001614485_01457	CDS	dlgD	1.1.1.130	2,3-diketo-L-gulonate reductase
GCA_001614485_01458	CDS	tabA_1		Toxin-antitoxin biofilm protein TabA
GCA_001614485_01459	CDS	yiaM		2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
GCA_001614485_01460	CDS	siaM		Sialic acid TRAP transporter large permease protein SiaM
GCA_001614485_01461	CDS	yiaO		2,3-diketo-L-gulonate-binding periplasmic protein YiaO
GCA_001614485_01462	CDS	lyx	2.7.1.-	L-xylulose/3-keto-L-gulonate kinase
GCA_001614485_01463	CDS	ulaD_1	4.1.1.85	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
GCA_001614485_01464	CDS	ulaE_1	5.1.3.22	L-ribulose-5-phosphate 3-epimerase UlaE
GCA_001614485_01465	CDS	sgbE	5.1.3.4	L-ribulose-5-phosphate 4-epimerase SgbE
GCA_001614485_01466	CDS	rhaR_1		HTH-type transcriptional activator RhaR
GCA_001614485_01467	CDS	yicJ_1		Inner membrane symporter YicJ
GCA_001614485_01468	CDS	hypBA1	3.2.1.185	Non-reducing end beta-L-arabinofuranosidase
GCA_001614485_01469	CDS	mipA_2		MltA-interacting protein
GCA_001614485_01470	CDS			putative HTH-type transcriptional regulator
GCA_001614485_01471	CDS	yiaV		Inner membrane protein YiaV
GCA_001614485_01472	CDS	yiaW_2		Inner membrane protein YiaW
GCA_001614485_01473	CDS	aldB	1.2.1.-	Aldehyde dehydrogenase B
GCA_001614485_01474	CDS	adhB	1.1.1.1	Alcohol dehydrogenase 2
GCA_001614485_01475	CDS	selB		Selenocysteine-specific elongation factor
GCA_001614485_01476	CDS			hypothetical protein
GCA_001614485_01477	CDS			hypothetical protein
GCA_001614485_01478	CDS			hypothetical protein
GCA_001614485_01479	CDS			hypothetical protein
GCA_001614485_01480	CDS			hypothetical protein
GCA_001614485_01481	CDS			hypothetical protein
GCA_001614485_01482	CDS			hypothetical protein
GCA_001614485_01483	CDS			hypothetical protein
GCA_001614485_01484	CDS			hypothetical protein
GCA_001614485_01485	CDS	intA_1		Prophage integrase IntA
GCA_001614485_01486	CDS			hypothetical protein
GCA_001614485_01487	CDS			hypothetical protein
GCA_001614485_01488	CDS			hypothetical protein
GCA_001614485_01489	CDS			hypothetical protein
GCA_001614485_01490	CDS			hypothetical protein
GCA_001614485_01491	CDS			hypothetical protein
GCA_001614485_01492	CDS			hypothetical protein
GCA_001614485_01493	CDS			hypothetical protein
GCA_001614485_01494	CDS			hypothetical protein
GCA_001614485_01495	CDS			hypothetical protein
GCA_001614485_01496	CDS	ssb_1		Single-stranded DNA-binding protein
GCA_001614485_01497	CDS			hypothetical protein
GCA_001614485_01498	CDS			hypothetical protein
GCA_001614485_01499	CDS			hypothetical protein
GCA_001614485_01500	CDS			hypothetical protein
GCA_001614485_01501	CDS			hypothetical protein
GCA_001614485_01502	CDS			hypothetical protein
GCA_001614485_01503	CDS	sppA_2	3.4.21.-	Putative signal peptide peptidase SppA
GCA_001614485_01504	CDS			hypothetical protein
GCA_001614485_01505	CDS			hypothetical protein
GCA_001614485_01506	CDS			hypothetical protein
GCA_001614485_01507	CDS			hypothetical protein
GCA_001614485_01508	CDS			hypothetical protein
GCA_001614485_01509	CDS			hypothetical protein
GCA_001614485_01510	CDS			hypothetical protein
GCA_001614485_01511	CDS			hypothetical protein
GCA_001614485_01512	CDS			hypothetical protein
GCA_001614485_01513	CDS			hypothetical protein
GCA_001614485_01514	CDS			hypothetical protein
GCA_001614485_01515	CDS			hypothetical protein
GCA_001614485_01516	CDS	mec	3.4.17.-	CysO-cysteine peptidase
GCA_001614485_01517	CDS			hypothetical protein
GCA_001614485_01518	tRNA			tRNA-Lys(ttt)
GCA_001614485_01519	tRNA			tRNA-Val(tac)
GCA_001614485_01520	tRNA			tRNA-Lys(ttt)
GCA_001614485_01521	tRNA			tRNA-Val(tac)
GCA_001614485_01522	tRNA			tRNA-Lys(ttt)
GCA_001614485_01523	CDS	cpoB		Cell division coordinator CpoB
GCA_001614485_01524	CDS	pal		Peptidoglycan-associated lipoprotein
GCA_001614485_01525	CDS	dpp5	3.4.14.-	Dipeptidyl-peptidase 5
GCA_001614485_01526	CDS			hypothetical protein
GCA_001614485_01527	CDS	exbD_1		Biopolymer transport protein ExbD
GCA_001614485_01528	CDS	exbB_1		Biopolymer transport protein ExbB
GCA_001614485_01529	CDS	ybgC	3.1.2.-	Acyl-CoA thioester hydrolase YbgC
GCA_001614485_01530	CDS			hypothetical protein
GCA_001614485_01531	CDS	cydX	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit X
GCA_001614485_01532	CDS	cydB	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit 2
GCA_001614485_01533	CDS	cydA	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit 1
GCA_001614485_01534	CDS			hypothetical protein
GCA_001614485_01535	CDS	ycf3		Photosystem I assembly protein Ycf3
GCA_001614485_01536	CDS	sucD_4	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
GCA_001614485_01537	CDS	sucC	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit beta
GCA_001614485_01538	CDS	sucB	2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
GCA_001614485_01539	CDS	sucA	1.2.4.2	2-oxoglutarate dehydrogenase E1 component
GCA_001614485_01540	CDS	sdhB	1.3.5.1	Succinate dehydrogenase iron-sulfur subunit
